Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
78658,-0.34475991129875183,-0.1255590319633484,-0.018956754356622696,-1.0002821683883667,-0.12891042232513428,0.7336744666099548
78698,-0.34478941559791565,-0.12550973892211914,-0.018847530707716942,-1.007314682006836,-0.1252809762954712,0.7370561361312866
78740,-0.34479469060897827,-0.12554463744163513,-0.018676679581403732,-1.0117179155349731,-0.12392134219408035,0.7366355657577515
78778,-0.3448466360569,-0.12529820203781128,-0.018948577344417572,-1.016479730606079,-0.12420228868722916,0.7355716228485107
78818,-0.3448565900325775,-0.12544240057468414,-0.018888574093580246,-1.0033397674560547,-0.12221238017082214,0.7382640838623047
78858,-0.3448313772678375,-0.12555542588233948,-0.01867390051484108,-1.0068426132202148,-0.12654991447925568,0.7363498210906982
78898,-0.3447343707084656,-0.12564489245414734,-0.01860479824244976,-1.0092471837997437,-0.13380959630012512,0.740245521068573
78938,-0.34461095929145813,-0.12613727152347565,-0.018322613090276718,-0.999384343624115,-0.1375921219587326,0.7369255423545837
78978,-0.3446420133113861,-0.1257995218038559,-0.018514301627874374,-1.0150120258331299,-0.13668805360794067,0.7340660095214844
79018,-0.34463462233543396,-0.12590807676315308,-0.01839481107890606,-1.0074524879455566,-0.13149474561214447,0.7404060363769531
79058,-0.34464511275291443,-0.1260811686515808,-0.018071657046675682,-1.0084843635559082,-0.12319326400756836,0.7470858097076416
79098,-0.34460029006004333,-0.12621238827705383,-0.01793503947556019,-1.008428692817688,-0.12752799689769745,0.7584249377250671
79140,-0.34462228417396545,-0.12609140574932098,-0.017965521663427353,-1.019800066947937,-0.126357764005661,0.7567929625511169
79178,-0.34459930658340454,-0.12612536549568176,-0.017879869788885117,-1.0173099040985107,-0.12777824699878693,0.7553558349609375
79218,-0.34455880522727966,-0.126238152384758,-0.01763772778213024,-1.0114755630493164,-0.1278923600912094,0.7541206479072571
79258,-0.3445415198802948,-0.1262332797050476,-0.01766798086464405,-1.0063626766204834,-0.12820982933044434,0.7497546672821045
79298,-0.3444155752658844,-0.126091867685318,-0.017930680885910988,-1.0025198459625244,-0.14191216230392456,0.75399249792099
79338,-0.3444980978965759,-0.12636412680149078,-0.017841435968875885,-0.9863638877868652,-0.12433461099863052,0.7557603716850281
79378,-0.34458401799201965,-0.1261502504348755,-0.018225260078907013,-0.9842193126678467,-0.12573690712451935,0.7544207572937012
79418,-0.34460243582725525,-0.12627898156642914,-0.018133599311113358,-0.9823592901229858,-0.1256808191537857,0.752708911895752
79458,-0.34466350078582764,-0.1257666051387787,-0.018501410260796547,-0.9964621067047119,-0.12981954216957092,0.7490366697311401
79498,-0.34471309185028076,-0.12585413455963135,-0.01829162985086441,-0.9909222722053528,-0.12480339407920837,0.7525776624679565
79538,-0.3445890247821808,-0.12602899968624115,-0.018080011010169983,-0.9897036552429199,-0.1301582306623459,0.7562498450279236
79578,-0.34456998109817505,-0.12625861167907715,-0.017757859081029892,-0.9872480034828186,-0.12353897094726562,0.7600200176239014
79618,-0.3445383906364441,-0.12641283869743347,-0.017497044056653976,-0.983581006526947,-0.11996126174926758,0.7569425106048584
79658,-0.34431254863739014,-0.12665550410747528,-0.01733268052339554,-0.9825904369354248,-0.1365755796432495,0.7532822489738464
79698,-0.3445259928703308,-0.1261235624551773,-0.01794377714395523,-0.978529155254364,-0.13609184324741364,0.74787837266922
79738,-0.34443292021751404,-0.12660819292068481,-0.017503317445516586,-0.9685434103012085,-0.12803098559379578,0.7491967082023621
79778,-0.3445185720920563,-0.12622429430484772,-0.018011506646871567,-0.9823628067970276,-0.13120882213115692,0.7493500709533691
79818,-0.3445492386817932,-0.12623316049575806,-0.017984909936785698,-0.991414487361908,-0.12798483669757843,0.7476547360420227
79858,-0.34455981850624084,-0.12639255821704865,-0.017683634534478188,-1.002327799797058,-0.12661048769950867,0.749034583568573
