Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
53458,0.00037520317710004747,-0.0031809834763407707,0.004007523413747549,-0.8841134905815125,-0.255418062210083,0.14197944104671478
53498,0.00032582698622718453,-0.003029441460967064,0.0039284368976950645,-0.8923417329788208,-0.25598838925361633,0.13999104499816895
53538,0.0003794030926655978,-0.00318293203599751,0.0040391287766397,-0.8875689506530762,-0.2580585181713104,0.14058300852775574
53579,0.000271906319539994,-0.003048297017812729,0.004037069622427225,-0.893322765827179,-0.24865062534809113,0.13685616850852966
53618,0.0003809811023529619,-0.003481502179056406,0.004379425663501024,-0.8880165219306946,-0.2540115714073181,0.14595790207386017
53658,0.00035014579771086574,-0.0037248916923999786,0.004546398762613535,-0.88566654920578,-0.2462754249572754,0.14550599455833435
53698,0.0003486402565613389,-0.0034381214063614607,0.00422955397516489,-0.8911421298980713,-0.24824342131614685,0.14463041722774506
53738,0.0003869434876833111,-0.003763452870771289,0.004492181818932295,-0.8834909796714783,-0.24084694683551788,0.1483183354139328
53779,0.00038717369898222387,-0.0034570980351418257,0.004160052165389061,-0.8878647089004517,-0.2387678474187851,0.15423926711082458
53818,0.0004226056335028261,-0.003099135123193264,0.003815945703536272,-0.8917880654335022,-0.24265164136886597,0.14699313044548035
53858,0.0003835013194475323,-0.0031998681370168924,0.003929811529815197,-0.8915330767631531,-0.22591030597686768,0.14731979370117188
53898,0.00041348658851347864,-0.0032718295697122812,0.004189967177808285,-0.8980458378791809,-0.2217160165309906,0.13561668992042542
53938,0.00043180002830922604,-0.0034712913911789656,0.004474821034818888,-0.8984707593917847,-0.215850368142128,0.12619012594223022
53980,0.0004746935737784952,-0.0036157111171633005,0.0046492768451571465,-0.8962777853012085,-0.21622709929943085,0.12067119777202606
54018,0.00043101535993628204,-0.0036170133389532566,0.004646708723157644,-0.8939169049263,-0.21949751675128937,0.12069685012102127
54058,0.0005286913947202265,-0.0037740280386060476,0.004763438366353512,-0.8907418251037598,-0.22974924743175507,0.12371042370796204
54098,0.00040394303505308926,-0.003942527342587709,0.004777377471327782,-0.8815491199493408,-0.21877175569534302,0.13080446422100067
54138,0.0003550807887222618,-0.0037405751645565033,0.0046758027747273445,-0.888334333896637,-0.21715877950191498,0.1303705871105194
54180,0.00044148493907414377,-0.0038455105386674404,0.00476730614900589,-0.8879204988479614,-0.22053532302379608,0.1253940314054489
