Timestamp,logNN.px,logNN.py,logNN.pz
84751,0.005059976130723953,0.002533374121412635,-0.5063695311546326
84851,0.005249316804111004,0.0027459196280688047,-0.5066924691200256
84951,0.005302574019879103,0.002785817487165332,-0.5067934393882751
85051,0.0051195998676121235,0.002608462469652295,-0.5065714120864868
85151,0.004790383856743574,0.002484380267560482,-0.5060792565345764
85251,0.00492290873080492,0.002480597235262394,-0.5062463879585266
85351,0.004622497595846653,0.0024501930456608534,-0.5059435367584229
85451,0.0046229856088757515,0.0024248668923974037,-0.505936324596405
85551,0.004646118730306625,0.002438244177028537,-0.5059024691581726
85651,0.004393709357827902,0.0023628270719200373,-0.5055217742919922
85751,0.004444400779902935,0.002333705546334386,-0.50565105676651
85851,0.004743542056530714,0.0024616022128611803,-0.5060293674468994
85951,0.004765640944242477,0.002502558520063758,-0.5061483383178711
86051,0.004899666178971529,0.0025548639241605997,-0.506314218044281
86151,0.0047493381425738335,0.002494262298569083,-0.5060386657714844
86251,0.004539916757494211,0.002431453438475728,-0.5057120323181152
86351,0.0035872729495167732,0.0020051090978085995,-0.5045074224472046
86451,0.0033026356250047684,0.0018058255081996322,-0.5040193200111389
86551,0.0031144965905696154,0.0017292739357799292,-0.503730833530426
86651,0.003099865512922406,0.0017332498682662845,-0.5037747621536255
86751,0.0034587946720421314,0.0018457673722878098,-0.5042815804481506
86851,0.0034033292904496193,0.0018571364926174283,-0.5041632056236267
86951,0.0035641472786664963,0.0019579879008233547,-0.5044233202934265
87051,0.00411641551181674,0.0021644430235028267,-0.5051353573799133
87151,0.003908313810825348,0.0021115110721439123,-0.5049101710319519
87251,0.004446676932275295,0.002358232159167528,-0.5055268406867981
87351,0.004430636763572693,0.0023292559199035168,-0.5055498480796814
87451,0.004565599840134382,0.0024016136303544044,-0.50575852394104
87551,0.004575889091938734,0.002458995906636119,-0.5058591365814209
87651,0.00486757280305028,0.002570549724623561,-0.5061262845993042
87751,0.004902150947600603,0.0025373371317982674,-0.5063399076461792
87851,0.004385053180158138,0.0023959996178746223,-0.505517840385437
87951,0.004445351660251617,0.002360245678573847,-0.5056659579277039
88051,0.004708456806838512,0.0024042667355388403,-0.5058286190032959
88151,0.004540571011602879,0.0023724865168333054,-0.5057154893875122
88251,0.004240074660629034,0.0023330524563789368,-0.5052632689476013
88351,0.004151395987719297,0.002210559556260705,-0.5051361918449402
88451,0.0036787751596421003,0.00196417816914618,-0.5044389963150024
88551,0.003227290464565158,0.0018289119470864534,-0.503906786441803
88651,0.0029033103492110968,0.0016998769715428352,-0.5034490823745728
88751,0.0031665123533457518,0.0017226615455001593,-0.5037892460823059
88851,0.003476230427622795,0.0019010778050869703,-0.5043056011199951
88951,0.0036907531321048737,0.0020036001224070787,-0.5045439004898071
89051,0.003453055862337351,0.0018798618111759424,-0.5042461156845093
89151,0.0036414102651178837,0.001951779006049037,-0.5044018030166626
89251,0.003991860430687666,0.0020940240938216448,-0.5048822164535522
89351,0.004010738804936409,0.0020968206226825714,-0.5051024556159973
89451,0.004347045440226793,0.0023769938852638006,-0.5054814219474792
89551,0.004445338621735573,0.0024240545462816954,-0.5055091381072998
89651,0.004261127673089504,0.0023025942500680685,-0.5053989887237549
89751,0.004427389241755009,0.0023745300713926554,-0.5054130554199219
89851,0.004731446038931608,0.0025066372472792864,-0.5060246586799622
89951,0.004710797686129808,0.0025886816438287497,-0.5060712695121765
90051,0.004552624654024839,0.0024005614686757326,-0.5057907104492188
90151,0.004346838686615229,0.0023919292725622654,-0.505431592464447
90251,0.0043626585975289345,0.0023328703828155994,-0.5053654313087463
90351,0.003999920561909676,0.002152679953724146,-0.5052325129508972
90451,0.00418889382854104,0.002265500370413065,-0.5052927136421204
90551,0.0038718644063919783,0.0021122610196471214,-0.5048336982727051
90651,0.0035162409767508507,0.0019194269552826881,-0.5043952465057373
90751,0.0038828535471111536,0.0021540499292314053,-0.5048519372940063
90851,0.0041616326197981834,0.0022483528591692448,-0.5053561925888062
90951,0.004533824045211077,0.0024103752803057432,-0.5057472586631775
91051,0.004020595923066139,0.0021995340939611197,-0.5050221085548401
91151,0.004309516865760088,0.002290770411491394,-0.5054401159286499
91251,0.004379605874419212,0.0023201322183012962,-0.5056086778640747
91351,0.004391207825392485,0.0024154328275471926,-0.5055522918701172
91451,0.004461036529392004,0.002293818164616823,-0.5055086612701416
91551,0.00424381997436285,0.002312593860551715,-0.5053201913833618
91651,0.004360972438007593,0.0023228239733725786,-0.505559504032135
91751,0.004450555425137281,0.0023325916845351458,-0.5055675506591797
91851,0.004296171944588423,0.0022314670495688915,-0.50536048412323
91951,0.0035041202791035175,0.00198049983009696,-0.504298985004425
92051,0.0033121751621365547,0.0018330460879951715,-0.5039907693862915
92151,0.0032446812838315964,0.0018087333301082253,-0.5039524435997009
92251,0.0029116282239556313,0.0016053864965215325,-0.50351881980896
92351,0.0034816500265151262,0.002027335111051798,-0.5043378472328186
92451,0.003815499832853675,0.002030979609116912,-0.5047714114189148
92551,0.004070785827934742,0.002173564163967967,-0.5051365494728088
92651,0.003736393293365836,0.002062489977106452,-0.5045874118804932
92751,0.003851110814139247,0.0020714718848466873,-0.504732608795166
92851,0.003931388258934021,0.002144044730812311,-0.504842221736908
92951,0.0042294831946492195,0.0023093619383871555,-0.5051969885826111
93051,0.003951691091060638,0.002183855976909399,-0.5049643516540527
93151,0.003737048711627722,0.001997030572965741,-0.504679799079895
93251,0.003763138782233,0.002058266196399927,-0.5046444535255432
93351,0.004104308318346739,0.002173671266064048,-0.5051659941673279
93451,0.0037941141054034233,0.002178066410124302,-0.5047480463981628
93551,0.0038869630079716444,0.0021339391823858023,-0.5049315690994263
93651,0.0034264728892594576,0.002011073287576437,-0.5042598843574524
93751,0.003568328684195876,0.0019925793167203665,-0.5044205784797668
93851,0.0036610132083296776,0.0019533259328454733,-0.5044931769371033
93951,0.0032795944716781378,0.0019267670577391982,-0.5042580366134644
94051,0.003477460704743862,0.0018935668049380183,-0.5042275786399841
94151,0.0032626467291265726,0.001839813543483615,-0.5040474534034729
94251,0.0034246554132550955,0.0019430023385211825,-0.5042317509651184
94351,0.003446310991421342,0.0019211065955460072,-0.5042269229888916
94451,0.0034403770696371794,0.0019063822692260146,-0.5042030215263367
94551,0.00342593458481133,0.001964762806892395,-0.5043653845787048
94651,0.003495818469673395,0.0019625581335276365,-0.5043460130691528
94751,0.0035242035519331694,0.0019376958953216672,-0.5042468905448914
94851,0.0035172950010746717,0.0019569583237171173,-0.504264771938324
94951,0.0039533996023237705,0.002169426530599594,-0.5049678087234497
95051,0.004315146245062351,0.002350143389776349,-0.5053853392601013
95151,0.003969037905335426,0.0022080587223172188,-0.5049548745155334
95251,0.003793170675635338,0.0021091196686029434,-0.5047974586486816
95351,0.0037874989211559296,0.002025371417403221,-0.5046679377555847
95452,0.004124309867620468,0.0022605156991630793,-0.5050994753837585
95552,0.0038403647486120462,0.002090301364660263,-0.5047995448112488
95652,0.0038972252514213324,0.0021141706965863705,-0.5048015117645264
95751,0.004002390895038843,0.002187405014410615,-0.5049244165420532
95852,0.004123132675886154,0.002191506791859865,-0.5050544142723083
95952,0.004517195746302605,0.0023224239703267813,-0.5056248903274536
96051,0.004235707223415375,0.0022989583667367697,-0.5053964257240295
96152,0.004344715271145105,0.002234803047031164,-0.5053902268409729
96252,0.004449512343853712,0.0023079481907188892,-0.5054802894592285
96352,0.004000124055892229,0.0021568438969552517,-0.5050554871559143
96453,0.003919619135558605,0.002148602157831192,-0.5047925710678101
96553,0.0035608415491878986,0.0019870284013450146,-0.504405677318573
96653,0.0034943658392876387,0.001915267203003168,-0.5042740702629089
96753,0.0034099826589226723,0.001955633284524083,-0.5042096972465515
96853,0.0036922432482242584,0.00198144163005054,-0.5045076608657837
96953,0.0038852698635309935,0.0021843225695192814,-0.504932701587677
97053,0.0036480010021477938,0.0020038362126797438,-0.5044633150100708
97153,0.0033007569145411253,0.0018278011120855808,-0.5042194724082947
97252,0.0035000978969037533,0.001933806692250073,-0.5043534636497498
97353,0.0040540071204304695,0.002229501260444522,-0.5049716234207153
97454,0.004266127943992615,0.002354595810174942,-0.5053628087043762
97554,0.003771480405703187,0.0021108516957610846,-0.5045828819274902
97651,0.0038185049779713154,0.0021635531447827816,-0.5048022866249084
97751,0.0036852159537374973,0.0021036341786384583,-0.50472491979599
97851,0.003517949255183339,0.0019533801823854446,-0.5041680932044983
97951,0.0028633270412683487,0.0016273139044642448,-0.5033301711082458
98051,0.0033408724702894688,0.0018814990762621164,-0.5040479302406311
98151,0.0034756360109895468,0.001993702258914709,-0.5041959285736084
98251,0.0035842726938426495,0.002000960987061262,-0.5044267773628235
98351,0.003677990520372987,0.0021030334755778313,-0.5046221017837524
98451,0.0033958712592720985,0.001960024004802108,-0.5042304992675781
98551,0.003910144791007042,0.0022208511363714933,-0.5048340559005737
98651,0.004392158705741167,0.0023665204644203186,-0.5054547786712646
98751,0.003656230866909027,0.0020241227466613054,-0.5045576691627502
98851,0.00397269893437624,0.002237829379737377,-0.5049525499343872
98951,0.004056053701788187,0.0022835591807961464,-0.5050420165061951
99051,0.0039004054851830006,0.0021203351207077503,-0.5048632025718689
99151,0.003717731451615691,0.0018867432372644544,-0.504642128944397
99251,0.0030915040988475084,0.0017670090310275555,-0.5037285089492798
99351,0.003011852502822876,0.001762016792781651,-0.5036249160766602
99451,0.0036554881371557713,0.0020775627344846725,-0.5044862627983093
99551,0.003434831742197275,0.001981131499633193,-0.5042246580123901
99651,0.003334958804771304,0.001841429970227182,-0.5040349960327148
99751,0.00343099283054471,0.001957374857738614,-0.5042082071304321
99851,0.0033389043528586626,0.0019669574685394764,-0.504025399684906
99951,0.0030006642919033766,0.001711475313641131,-0.5036303997039795
100051,0.003029358107596636,0.001711792778223753,-0.5035707354545593
100151,0.0031021705362945795,0.0017256011487916112,-0.5037141442298889
100251,0.003166044596582651,0.0017618142301216722,-0.5037668943405151
100351,0.0026096052024513483,0.0015007748734205961,-0.5029674768447876
100451,0.002677790354937315,0.0015054675750434399,-0.5030513405799866
100551,0.003015445079654455,0.0017540606204420328,-0.5037352442741394
100651,0.0031593746971338987,0.0018505142070353031,-0.5037471652030945
100751,0.0030487708281725645,0.0017323708161711693,-0.5036354660987854
100851,0.002912377007305622,0.0017004519468173385,-0.5034905672073364
100951,0.0026844870299100876,0.0016058071050792933,-0.5031304955482483
101051,0.002977154217660427,0.001794538926333189,-0.5035160183906555
101151,0.0033547724597156048,0.00195854133926332,-0.5040982365608215
101251,0.0032213556114584208,0.0018016404937952757,-0.5038777589797974
101351,0.0029334642458707094,0.0015762026887387037,-0.5034721493721008
101451,0.00276589160785079,0.001681770198047161,-0.5031978487968445
101551,0.0026476290076971054,0.0015565817011520267,-0.5030944347381592
101651,0.0029618425760418177,0.0017584373708814383,-0.5035472512245178
101751,0.002964625135064125,0.0017695697024464607,-0.5035030841827393
101851,0.003138827858492732,0.0018087372882291675,-0.5037866234779358
101951,0.002769108861684799,0.0016427665250375867,-0.5034916996955872
102051,0.00287038367241621,0.001709869597107172,-0.5033620595932007
102151,0.002564682625234127,0.0014869488077238202,-0.5028948187828064
102251,0.0024609374813735485,0.0015536698047071695,-0.5027645826339722
102351,0.0021509479265660048,0.001361561706289649,-0.5024297833442688
102451,0.00214405357837677,0.0013754003448411822,-0.5024766325950623
102551,0.0022884260397404432,0.0013983056414872408,-0.5025151371955872
102651,0.0021540613379329443,0.0013589666923508048,-0.5022963881492615
102751,0.0025115886237472296,0.001498471014201641,-0.5028154253959656
102851,0.002226081443950534,0.0013721244176849723,-0.5024516582489014
102951,0.002108824672177434,0.0013263433938845992,-0.502345621585846
103051,0.002206966048106551,0.0013563375687226653,-0.5024742484092712
103151,0.0024419589899480343,0.0014844530960544944,-0.5029031038284302
103251,0.002695204922929406,0.0014741714112460613,-0.5030817985534668
103351,0.0029057885985821486,0.0017335842130705714,-0.5034856796264648
103451,0.00315103936009109,0.0018646609969437122,-0.5037962794303894
103551,0.003193516982719302,0.0018860803684219718,-0.5038887858390808
103651,0.0037228765431791544,0.0020772090647369623,-0.5044735670089722
103751,0.0038211229257285595,0.002105156658217311,-0.5046907663345337
103851,0.003756120568141341,0.0020940452814102173,-0.504510223865509
103951,0.0038510989397764206,0.002166599966585636,-0.5047853589057922
104051,0.0038482206873595715,0.0021638169419020414,-0.5048012733459473
104151,0.0038554638158529997,0.002141928533092141,-0.5048895478248596
104251,0.003922988194972277,0.0021464687306433916,-0.5047261714935303
104351,0.0037927129305899143,0.0021117329597473145,-0.5046104192733765
104451,0.00375342252664268,0.0021363815758377314,-0.5045462250709534
104551,0.003385697491466999,0.0019288166658952832,-0.503952145576477
104651,0.0028936509042978287,0.0016936054453253746,-0.503384530544281
104751,0.0026429842691868544,0.0016245213337242603,-0.5030972361564636
104851,0.0023578305263072252,0.001442178850993514,-0.5025936961174011
104951,0.0025243901181966066,0.0014909777091816068,-0.5029746890068054
105051,0.003014545887708664,0.0017251456156373024,-0.5035189390182495
105151,0.0029606895986944437,0.001664627343416214,-0.5035110116004944
105251,0.0029854674357920885,0.0017246727366000414,-0.503428041934967
105351,0.0029391341377049685,0.0016807499341666698,-0.5035190582275391
105451,0.003012613859027624,0.0017422980163246393,-0.5037363171577454
105551,0.0033458464313298464,0.0018854817608371377,-0.5040220618247986
105651,0.0033537386916577816,0.001885741949081421,-0.5040001273155212
105751,0.0033884875010699034,0.001919915433973074,-0.5040624737739563
105851,0.0032843011431396008,0.0017762971110641956,-0.5038822889328003
105951,0.0030578928999602795,0.0018111651297658682,-0.5036183595657349
106051,0.0029625329189002514,0.0017044942360371351,-0.5034205317497253
106151,0.002658888464793563,0.001585179939866066,-0.5031378269195557
106251,0.0028423606418073177,0.0016579297371208668,-0.5033507347106934
106351,0.0031319474801421165,0.001841324963606894,-0.5036978721618652
106451,0.0032520312815904617,0.0018489137291908264,-0.5039575099945068
106551,0.003075735177844763,0.0017512456979602575,-0.5036070346832275
106651,0.0027950045187026262,0.0016327989287674427,-0.5031580924987793
106751,0.003105449490249157,0.0018336883513256907,-0.5036906599998474
106851,0.0029079599771648645,0.001688157906755805,-0.503434419631958
106951,0.0036465071607381105,0.00199589179828763,-0.5043351650238037
107051,0.003526018699631095,0.0020136828534305096,-0.504231333732605
107151,0.0031114784069359303,0.0018330042948946357,-0.5037188529968262
107251,0.00320152728818357,0.0018228692933917046,-0.5038554668426514
107351,0.0030715842731297016,0.0017938358942046762,-0.50368332862854
107451,0.0029413788579404354,0.0016539260977879167,-0.5034335851669312
107551,0.0028454612474888563,0.0016188709996640682,-0.5032385587692261
107651,0.0027963395696133375,0.0016402129549533129,-0.5032758116722107
107751,0.003152107121422887,0.0017492768820375204,-0.5037000775337219
107851,0.002615240402519703,0.0015541425673291087,-0.5029489994049072
107951,0.002583365887403488,0.0015296019846573472,-0.5029373168945312
108051,0.0027372208423912525,0.0016243605641648173,-0.5032433271408081
108151,0.0026012049056589603,0.0015285419067367911,-0.5029111504554749
108251,0.0023527536541223526,0.0014155893586575985,-0.5026265382766724
108351,0.002208931837230921,0.0013348533539101481,-0.5024091005325317
108451,0.002288147807121277,0.0014112431090325117,-0.502543032169342
108551,0.002219187095761299,0.0013528702547773719,-0.5024306178092957
108651,0.002601970685645938,0.0015083957696333528,-0.5028476119041443
108751,0.0027232731226831675,0.0015582151245325804,-0.5031017661094666
108851,0.0028674290515482426,0.0016790964873507619,-0.503324031829834
108951,0.002434100955724716,0.001480297651141882,-0.5027663111686707
109051,0.0026615916285663843,0.0015396099770441651,-0.5030540227890015
109151,0.0027360154781490564,0.0015982125187292695,-0.5031204223632812
109251,0.0028425361961126328,0.0016609011217951775,-0.5033378005027771
109351,0.0032432833686470985,0.0018128525698557496,-0.5038039088249207
109451,0.0031168798450380564,0.001780509832315147,-0.5036702752113342
109551,0.0028670325409621,0.0016723193693906069,-0.5033345222473145
109651,0.0026522655971348286,0.0014582728035748005,-0.5030075907707214
109751,0.002731979824602604,0.0015585108194500208,-0.5030653476715088
109851,0.0027391614858061075,0.0016508653061464429,-0.5031310319900513
109951,0.0026669020298868418,0.0016311805229634047,-0.5032689571380615
110051,0.00333576207049191,0.001903168740682304,-0.5040376782417297
110151,0.0039843106642365456,0.0022366601042449474,-0.5048395395278931
110251,0.003686117473989725,0.0020808372646570206,-0.5046423077583313
110351,0.0035770239774137735,0.002005607821047306,-0.5043125152587891
110451,0.002720365533605218,0.0016375641571357846,-0.5031471848487854
110551,0.0027465277817100286,0.0016027145320549607,-0.5032156109809875
110651,0.0026614570524543524,0.001613102969713509,-0.5032577514648438
110751,0.003508372465148568,0.0019423268968239427,-0.50418621301651
110851,0.0034970196429640055,0.0019232670310884714,-0.5042068958282471
110951,0.003303541336208582,0.0018613823922351003,-0.5038689374923706
111051,0.0032080148812383413,0.0018707881681621075,-0.5037699341773987
111151,0.00299411965534091,0.0017954886425286531,-0.5035736560821533
111251,0.0029506608843803406,0.0016608219593763351,-0.503350019454956
111351,0.0028705494478344917,0.0017211292870342731,-0.5033687949180603
111451,0.0028025361243635416,0.0016779063735157251,-0.5031976699829102
111551,0.0027067295741289854,0.001601463183760643,-0.5031092762947083
111651,0.0025161169469356537,0.0015064275357872248,-0.5028717517852783
111751,0.002863793633878231,0.0016812443500384688,-0.5033454298973083
111851,0.0030485589522868395,0.0017864778637886047,-0.503452718257904
111951,0.0024877097457647324,0.0015361119294539094,-0.5028239488601685
112051,0.002824938390403986,0.001718686195090413,-0.5034963488578796
112151,0.003049036953598261,0.0018626603996381164,-0.5035178661346436
112251,0.0028211770113557577,0.0016496727475896478,-0.5032169818878174
112351,0.002651466755196452,0.0015852575888857245,-0.5030955672264099
112451,0.0026789687108248472,0.001583911245688796,-0.503048837184906
112551,0.0027176635339856148,0.0015919262077659369,-0.5031326413154602
112652,0.0024152027908712626,0.0014679039595648646,-0.5026785135269165
112752,0.0026488574221730232,0.0015892736846581101,-0.5030360817909241
112852,0.002685896120965481,0.0016121920198202133,-0.5030781626701355
112952,0.002711472101509571,0.0015598430763930082,-0.5030564069747925
113052,0.0024102942552417517,0.0015701138181611896,-0.5028311014175415
113152,0.0028518550097942352,0.0016593970358371735,-0.5033103227615356
113252,0.0027917884290218353,0.001710322918370366,-0.5032254457473755
113352,0.002855174243450165,0.0016831980319693685,-0.5032936930656433
113452,0.003150210017338395,0.0018145340727642179,-0.5035880208015442
113552,0.00258768443018198,0.0016054176958277822,-0.5029901266098022
113652,0.0027363067492842674,0.0015687139239162207,-0.5031057596206665
113753,0.002851734636351466,0.0017004108522087336,-0.5032021999359131
113853,0.002418982330709696,0.001525205560028553,-0.5027134418487549
113952,0.0026885250117629766,0.0015871000941842794,-0.5031059384346008
114053,0.002650393405929208,0.0015541473403573036,-0.5029301643371582
114152,0.002491636900231242,0.0014492606278508902,-0.5027934908866882
114253,0.0026296188589185476,0.0016354930121451616,-0.5030497908592224
114352,0.002336812438443303,0.0014862719690427184,-0.5026979446411133
114453,0.0028162100352346897,0.001693226397037506,-0.5032438039779663
114553,0.00259239855222404,0.0015760298119857907,-0.502875566482544
114653,0.0026501326356083155,0.001606125384569168,-0.5031870603561401
114751,0.002735050627961755,0.0016100909560918808,-0.5030922889709473
114851,0.002828045515343547,0.0016550085274502635,-0.50323885679245
114951,0.002638366539031267,0.0016347269993275404,-0.5030626058578491
115051,0.0027014475781470537,0.0016753309173509479,-0.5031962394714355
115151,0.0027741575613617897,0.0016101375222206116,-0.5032698512077332
115251,0.0030048636253923178,0.001753112068399787,-0.5034322142601013
115351,0.0032284853514283895,0.0018183437641710043,-0.5038068890571594
115453,0.0026426168624311686,0.0016097542829811573,-0.5029920339584351
115554,0.0023289623204618692,0.001487798523157835,-0.502681314945221
115653,0.0021673431620001793,0.0014513346832245588,-0.502478301525116
115751,0.002227726625278592,0.0013951603323221207,-0.5027021169662476
115851,0.002994025591760874,0.001751038827933371,-0.5035626888275146
115951,0.002824574476107955,0.0015931890811771154,-0.5032374262809753
116051,0.0026287164073437452,0.001644671312533319,-0.5030762553215027
116151,0.002993018599227071,0.0016799645964056253,-0.5033977031707764
116251,0.0029429246205836535,0.0017613352974876761,-0.5034359097480774
116351,0.0029646167531609535,0.0017328958492726088,-0.5035513639450073
116451,0.002670625224709511,0.0017157694092020392,-0.5031229853630066
116551,0.002743822056800127,0.0016389477532356977,-0.5031174421310425
116651,0.002887757495045662,0.001693200902082026,-0.5033368468284607
116751,0.0031452567782253027,0.0017658723518252373,-0.5037670135498047
116851,0.0030506462790071964,0.0017816980835050344,-0.503625750541687
116951,0.002983190817758441,0.0017116406233981252,-0.5034241676330566
117051,0.003151067765429616,0.0018409668700769544,-0.5036959052085876
117151,0.003048217622563243,0.0017828404670581222,-0.5036371350288391
117251,0.0030189643148332834,0.001741246203891933,-0.5034889578819275
117351,0.003359104972332716,0.0019449543906375766,-0.5039345026016235
117451,0.0031280380208045244,0.0018258549971506,-0.5037156343460083
117551,0.0030589269008487463,0.0017945489380508661,-0.5036079287528992
117651,0.0031597246415913105,0.0017632392700761557,-0.5036334991455078
117751,0.0027170556131750345,0.0016743323067203164,-0.5032932162284851
117851,0.0030591385439038277,0.0018735608318820596,-0.5036926865577698
117951,0.002805713564157486,0.0017197481356561184,-0.5032005310058594
118051,0.002784132491797209,0.0016429862007498741,-0.5031594038009644
118151,0.002591867698356509,0.0015983536140993237,-0.5029992461204529
118251,0.0028010401874780655,0.0016795122064650059,-0.5031833648681641
118351,0.002886238507926464,0.0016606957651674747,-0.5033420920372009
118451,0.0031368439085781574,0.001795217045582831,-0.5036712288856506
118551,0.0028749352786689997,0.0017858364153653383,-0.5032595992088318
118651,0.002934090094640851,0.001712108845822513,-0.5034041404724121
118751,0.003208332462236285,0.0018132179975509644,-0.5038244128227234
118851,0.003358815796673298,0.0019950757268816233,-0.5039825439453125
118951,0.0033993301913142204,0.0019655998330563307,-0.5041378140449524
119051,0.003326151752844453,0.0019663048442453146,-0.5039815902709961
119151,0.0032971282489597797,0.0018903379095718265,-0.5039580464363098
119251,0.00326480227522552,0.0018832071218639612,-0.5038635730743408
119351,0.003563109552487731,0.00198535667732358,-0.5042603611946106
119451,0.003306148573756218,0.0018565875943750143,-0.5038814544677734
119551,0.0030883837025612593,0.001863945391960442,-0.5036054253578186
119651,0.0027836617082357407,0.0016498923068866134,-0.5031974911689758
119751,0.003110699588432908,0.001768544432707131,-0.5035884976387024
119851,0.003103271359577775,0.0017842839006334543,-0.5036099553108215
119951,0.003061761846765876,0.0017711172113195062,-0.5035572648048401
120051,0.0031570580322295427,0.0018156138248741627,-0.5037721395492554
120151,0.0030983868055045605,0.001852724701166153,-0.5036318898200989
120251,0.0033006479497998953,0.0019221927504986525,-0.5038627982139587
120351,0.0033648775424808264,0.001959766261279583,-0.5038653016090393
120451,0.002682266291230917,0.001638885005377233,-0.5030595064163208
120551,0.0028455292340368032,0.0017034715274348855,-0.5033540725708008
120651,0.0028050553519278765,0.0016273572109639645,-0.5031601786613464
120751,0.002659002784639597,0.0015574891585856676,-0.5029330849647522
120851,0.002714035101234913,0.001591652981005609,-0.5030227899551392
120951,0.0028642513789236546,0.0017285390058532357,-0.5033040046691895
121051,0.0030337083153426647,0.001766034634783864,-0.5036334991455078
121151,0.0029824532102793455,0.001795026590116322,-0.5035285949707031
121251,0.002998906886205077,0.0017986079910770059,-0.5033912062644958
121351,0.002868338953703642,0.0016876580193638802,-0.5032471418380737
121451,0.0030284300446510315,0.0018224671948701143,-0.5035896301269531
121551,0.0027384005952626467,0.001657381420955062,-0.503226637840271
121651,0.002753437729552388,0.0016461324412375689,-0.5031230449676514
121751,0.002737608039751649,0.0016854142304509878,-0.5031193494796753
121851,0.0027440921403467655,0.0016329189529642463,-0.5031254291534424
121951,0.0027881127316504717,0.0016488332767039537,-0.5032431483268738
122051,0.00240553030744195,0.0015046474291011691,-0.5027400255203247
122151,0.0023829080164432526,0.0014830207219347358,-0.5026257634162903
122251,0.00241716206073761,0.001515344949439168,-0.5026512145996094
122351,0.0027869590558111668,0.0016447375528514385,-0.5031293034553528
122451,0.002763214521110058,0.001676671439781785,-0.5030917525291443
122551,0.002969252411276102,0.0017597504192963243,-0.5034692287445068
122651,0.002938459860160947,0.0016424971399828792,-0.5034209489822388
122751,0.0028890445828437805,0.0018129569943994284,-0.5033170580863953
122851,0.0030188169330358505,0.0018218278419226408,-0.503521203994751
122951,0.003116031875833869,0.0018273573368787766,-0.503606379032135
123051,0.0031528144609183073,0.001892109983600676,-0.5037561058998108
123151,0.003152274526655674,0.0018642153590917587,-0.5036494135856628
123251,0.0029709588270634413,0.001841509947553277,-0.5034181475639343
123351,0.0029385180678218603,0.0017047119326889515,-0.5034048557281494
123451,0.0028378679417073727,0.0017521231202408671,-0.5033295154571533
123551,0.002550105331465602,0.0016340783331543207,-0.5029224753379822
123651,0.002216073451563716,0.0014704795321449637,-0.5024393200874329
123751,0.0022103674709796906,0.001437854254618287,-0.5024036169052124
123851,0.0022612144239246845,0.0013928716070950031,-0.5024504661560059
123951,0.002461804077029228,0.0015359603567048907,-0.5027333498001099
124051,0.0027332620229572058,0.0016954183811321855,-0.5030737519264221
124151,0.002743215998634696,0.0015999063616618514,-0.5031352043151855
124251,0.0027700404170900583,0.0016641771653667092,-0.5031841397285461
124351,0.0027573183178901672,0.001683764043264091,-0.5030776858329773
124451,0.002791749080643058,0.0016836955910548568,-0.5030633211135864
