Timestamp,logNN.wx,logNN.wy,logNN.wz
81666,0.0007697055116295815,-0.0010713875526562333,0.0008536175009794533
81766,0.0003356543311383575,0.0023541043046861887,5.828048233524896e-05
81866,-0.0009157901513390243,0.0020342152565717697,0.0020617905538529158
81966,0.00030779369990341365,0.004105438478291035,0.00024393929925281554
82066,0.0028343144804239273,0.005611115135252476,0.00028286792803555727
82166,-0.0008828964782878757,0.0030891571659594774,-2.64387927018106e-05
82266,0.002015430014580488,0.0013179538073018193,0.0014469444286078215
82366,0.0006510722450911999,0.006766962818801403,0.0018094410188496113
82466,0.0009153111604973674,0.0029145204462110996,0.001913034706376493
82566,0.003135926788672805,0.0036467891186475754,-0.0027731566224247217
82666,-0.0003567587409634143,-0.0012259065406396985,-0.000513384526129812
82766,-0.0013784264447167516,-0.0023350126575678587,0.0004902959335595369
82866,-0.00016166656860150397,-0.00048797810450196266,-0.0027431549970060587
82966,0.0026883857790380716,-0.00305033172480762,-0.0018533547408878803
83066,-0.0014283875934779644,0.0009885125327855349,0.002400520257651806
83166,0.004941261373460293,0.0006532476400025189,0.004053881857544184
83266,-0.0013433375861495733,-0.0020250531379133463,0.002299489453434944
83366,-0.0009329101885668933,-0.0022656398359686136,0.005537768825888634
83466,-0.000582853564992547,-0.0003668031713459641,0.0016628530574962497
83566,0.0020722458139061928,0.001480076345615089,0.0017587466863915324
83666,-0.0014593382366001606,-0.002280871383845806,-0.00242152763530612
83766,-0.000739842769689858,-0.0015666644321754575,-0.0023210798390209675
83866,0.00020907315774820745,-0.00070009077899158,-0.004503651987761259
83966,-0.0011834818869829178,-0.0017220837762579322,-0.00515879737213254
84066,0.0037016652058809996,0.0010275293607264757,-0.0005460703396238387
84166,0.0014983866130933166,0.0003219648206140846,-0.0015775228384882212
84266,-0.0006331385229714215,0.003610502928495407,-0.0015776085201650858
84366,-0.0040109409019351006,0.009489827789366245,0.0011710815597325563
84466,0.00017366594693157822,-0.0038945493288338184,-0.005396674852818251
84566,-0.0003313367778901011,-0.0005472601042129099,0.00031150307040661573
84666,-0.00034545717062428594,-0.003855157643556595,-0.0005875796778127551
84766,-0.0010785458143800497,-0.003428915748372674,-0.0019931173883378506
84866,0.0025785164907574654,0.00023184064775705338,-0.0028186719864606857
84966,-0.0016957957996055484,0.00040690432069823146,0.0011438502697274089
85066,-0.0002526049502193928,0.00014071543409954756,0.0003448719216976315
85166,0.0010518120834603906,0.0005709403776563704,0.0007337265997193754
85266,0.001676163519732654,0.005479351617395878,-0.0011190717341378331
85366,0.00013191232574172318,0.0017408456187695265,-0.002633156254887581
85466,-0.002328462665900588,-0.0029388791881501675,-0.003422848414629698
85566,0.0020441205706447363,-0.001866706064902246,-0.0015478525310754776
85666,-0.0012312644394114614,-0.0009154162253253162,-0.0014669494703412056
85766,0.003297017654404044,0.004446916747838259,0.0019695747178047895
85866,0.003726265160366893,-0.0014654194237664342,-0.0020652415696531534
85966,-0.0016773426905274391,-0.0024702672380954027,-0.000617321056779474
86066,-0.003494973061606288,-0.0019922193605452776,0.0008814496686682105
86166,0.00035212523653171957,-0.006046866998076439,8.43684611027129e-05
86266,0.00264467834495008,0.0019942903891205788,-0.005472562741488218
86366,0.0002168598584830761,-0.0025944446679204702,0.0008668505470268428
86466,-0.0007993709878064692,0.0019503661897033453,-0.0008380295475944877
86566,0.00572191970422864,0.005277861375361681,0.0018394181970506907
86666,0.0017371461726725101,0.001465545385144651,0.00027489851345308125
86766,-0.0036132303066551685,-0.0002516311942599714,0.0019995137117803097
86866,-0.0004224741132929921,-0.005220299586653709,0.0003551988338585943
86966,0.001607963116839528,0.00021345062123145908,0.0015766882570460439
87066,7.00429009157233e-05,0.0004721654986497015,-0.0027611390687525272
87166,0.0005087240133434534,0.00596056180074811,-0.002722951117902994
87266,0.00030981723102740943,-0.0001802029146347195,-0.0003734234196599573
87366,0.001822719699703157,0.0007277914555743337,-0.00022923617507331073
87466,-0.0020883409306406975,-0.0018955736886709929,0.00022320692369248718
87566,-0.0009325721184723079,0.0034604158718138933,-0.002780703129246831
87666,0.004687502048909664,-0.001325489254668355,-0.0006845959578640759
87766,-0.0020069812890142202,-0.0011453391052782536,-0.0034805689938366413
87866,-0.0017523239366710186,-0.008532505482435226,0.0019318348495289683
87966,-0.0018189608817920089,-0.005230242386460304,0.0036407471634447575
88066,0.0007810000679455698,-0.0007111653103493154,0.00315585033968091
88166,-0.0031057083979249,0.0012013521045446396,-0.0010127770947292447
88266,0.00229250593110919,-0.0015446048928424716,-0.0017224382609128952
88366,0.0015344724524766207,0.002294177422299981,-0.002408405067399144
88466,-0.0011803001398220658,0.0015013329684734344,0.0037784448359161615
88566,0.0028061962220817804,0.0028805192559957504,0.0012030282523483038
88666,-0.0015524745685979724,0.0018211000133305788,-0.004664338193833828
88766,-0.0025335149839520454,-0.00021983891201671213,-0.0003448560310062021
88866,0.001747322385199368,-0.0022042866330593824,-0.002439569914713502
88966,0.0021862720604985952,-0.0030653681606054306,-0.0006016044644638896
89066,0.002535459352657199,2.294637670274824e-05,0.0020594983361661434
89166,-0.0002240191533928737,-0.003139074658975005,-0.0037290367763489485
89266,-0.0023314186837524176,0.0003073307452723384,-0.003682084148749709
89366,-0.00333036738447845,-0.001290743937715888,-0.004289234057068825
89466,-0.0009964796481654048,-0.0022955634631216526,0.002349277026951313
89566,0.0011470174649730325,-0.002829861594364047,-0.0027903621084988117
89666,-0.0018937080167233944,-0.004586454015225172,-0.0032707315403968096
89766,-0.0012733028270304203,-0.0002607883361633867,0.0018359377281740308
89866,-0.003271066350862384,0.0035145648289471865,0.004278570879250765
89966,-0.0035432244185358286,0.0004295023391023278,0.00031177690834738314
90066,-0.00547971623018384,0.0037316144444048405,-0.0005397727363742888
90166,0.002492301631718874,0.0020366229582577944,0.0028612513560801744
90266,0.0006583588547073305,-0.0006411703070625663,0.00025216833455488086
90366,0.000575883430428803,9.449707249586936e-06,0.0013841091422364116
90466,-0.0011275714496150613,-0.001845666440203786,-0.0011568843619897962
90566,-0.0018101981841027737,-0.004773576743900776,0.0009327060543000698
90666,0.0011447719298303127,0.0042396425269544125,0.000439388764789328
90766,-0.00023685515043325722,-0.00020523578859865665,-0.003887072205543518
90866,-0.0005472086486406624,-0.0023519473616033792,-0.0012501628370955586
90966,-0.00016377335123252124,0.005084697622805834,0.0005123094306327403
91066,0.000373198272427544,0.006317261140793562,-0.0019768020138144493
91166,0.0008641950553283095,0.0050233458168804646,-5.002804391551763e-05
91266,-0.001416727784089744,-0.002022821456193924,-0.002494004787877202
91366,0.0025784827303141356,0.002188195940107107,-2.660457721503917e-05
91466,0.0006349341128952801,-0.0005579457501880825,0.00016745530592743307
91566,-0.0032166216988116503,-0.0020667854696512222,-0.001024617231450975
91666,-0.002262510359287262,0.0005220628809183836,-0.0028934385627508163
91766,-0.002293025841936469,0.0011192603269591928,-0.0013249167241156101
91866,-0.003530365414917469,-0.0005703539936803281,0.0012451617512851954
91966,0.003240354126319289,0.0014523313147947192,0.0025594697799533606
92066,-0.0014356892788782716,0.0014652949757874012,0.0024038972333073616
92166,-0.0007540751830674708,0.002941119484603405,0.0026218604762107134
92266,-0.002087049651890993,-0.0017454663757234812,-2.71390763373347e-05
92366,0.00196678820066154,-0.00393996387720108,-0.0023642119485884905
92466,-0.00048674840945750475,0.0004873283323831856,-0.00048391480231657624
92566,0.0007088283891789615,-0.0011717937886714935,0.0005272466805763543
92666,-0.00014173262752592564,0.0003159902698826045,-0.000208358746021986
92766,0.0016552925808355212,0.0003515472053550184,-0.00026711897226050496
92866,0.00139867071993649,-0.0007117720670066774,-0.00013831479009240866
92966,-0.0004817535518668592,-5.2105729082541075e-06,0.002399604534730315
93066,0.0012220543576404452,7.832780102035031e-05,0.0003863194433506578
93166,0.0008701379410922527,0.0004366790526546538,0.0024729964789003134
93266,-0.0010230066254734993,0.006859009154140949,0.0015659976052120328
93366,0.002601480344310403,0.000524647650308907,0.0002455809444654733
93466,-0.0013383044861257076,-0.0007513982709497213,-0.0005687397206202149
93566,9.243237582268193e-05,0.0008998377597890794,-0.0023824849631637335
93666,-0.004466542042791843,-0.002855840604752302,-0.0004230747581459582
93766,0.0008994023082777858,-0.0010200992692261934,-0.0038053621537983418
93866,-0.0017242406029254198,0.00012852394138462842,0.00017478418885730207
93966,-0.0012277825735509396,-0.0017095458460971713,9.225436951965094e-05
94066,0.00033604243071749806,0.004547672811895609,0.000601873907726258
94166,-0.00019016387523151934,-0.002351321280002594,0.004053222015500069
94266,0.0005554815870709717,0.00037391658406704664,0.0030837617814540863
94366,0.0002643346961122006,0.0017850680742412806,-0.0006276476779021323
94466,-0.0021968516521155834,0.004182217177003622,0.0015443359734490514
94566,-0.0011670768726617098,0.005223702173680067,0.000794645631685853
94666,-0.0022966163232922554,0.004408315289765596,0.004808742552995682
94767,-0.0009591435082256794,0.0035837835166603327,0.0020707917865365744
94867,0.0002656968717928976,0.002353909658268094,0.0024415389634668827
94967,-0.003039194270968437,-0.002576266648247838,-0.0005205579218454659
95067,-0.0011596044059842825,-0.003046309109777212,0.0009579231264069676
95167,-0.0020705782808363438,-0.0015012858202680945,-0.00015452275692950934
95267,-0.0012960841413587332,0.0022613645996898413,-0.0025674093049019575
95368,0.00016217138909269124,-0.0008332602446898818,-0.000989403109997511
95467,0.0018941883463412523,0.001016927300952375,0.003435363294556737
95567,-0.004117910750210285,-0.0034519322216510773,-0.0003496478602755815
95667,0.0014553188811987638,-0.001705674221739173,0.002083211438730359
95768,0.0027189748361706734,-0.0006874936516396701,0.0030642282217741013
95868,3.189763447153382e-05,-0.003735849168151617,-0.0015669558197259903
95967,-0.000683481979649514,-0.0032616793178021908,0.00015935975534375757
96066,-0.004546348471194506,-0.005583760794252157,0.00206181057728827
96166,0.0023695994168519974,0.0010861709015443921,-0.0003014341345988214
96266,0.0020847630221396685,-0.00208421447314322,0.0026561387348920107
96368,0.0007073853630572557,0.0006347966264002025,-0.0006297124200500548
96468,-0.00016818128642626107,-0.0008902330882847309,-0.0025509020779281855
96566,0.0012155628064647317,0.0008276233565993607,0.0021464508026838303
96668,0.0013723386218771338,0.00011932526831515133,-0.0010643398854881525
96768,0.0018485088367015123,0.005183639004826546,0.0015078336000442505
96866,0.001607230631634593,-0.0003208886191714555,0.0008582798764109612
96966,-0.00017818817286752164,0.0002521232236176729,-0.0008204149198718369
97066,-0.002671627327799797,0.0012355291983112693,-0.005039314739406109
97166,-0.0037189447320997715,-0.00297213695012033,0.0007117234054021537
97266,0.0007162024267017841,-0.0002773422165773809,0.0024246317334473133
97366,-0.0013696574606001377,-0.00424704747274518,-0.0028545719105750322
97466,0.00032868291600607336,0.004091979004442692,0.0033491963986307383
97566,0.005353964865207672,0.003023637691512704,7.93848666944541e-05
97666,-0.0015169203979894519,0.005937354173511267,0.004337531980127096
97766,0.0003687847638502717,-0.002138701966032386,-0.0017591340001672506
97866,-0.0022592071909457445,0.0003017112030647695,0.001031279331073165
97966,-0.00172315479721874,-0.001708051422610879,-0.00045253956341184676
98066,0.0005254767602309585,0.0070580244064331055,-0.0030621979385614395
98166,-0.0007005022489465773,0.0018976860446855426,-0.0021650998387485743
98266,0.0012045659823343158,0.0029315566644072533,-0.004872180987149477
98366,0.0023062063846737146,0.00037936813896521926,0.00047600598190911114
98466,-0.0007553792675025761,0.0007527706329710782,-0.0018796607619151473
98566,0.003090732730925083,0.00013322322047315538,0.0008768705301918089
98666,-0.003983995411545038,-0.002295481273904443,0.0003632043953984976
98766,-0.0007103305542841554,-0.004959648475050926,-0.003343603340908885
98866,-0.0005835131742060184,-0.001252709305845201,0.001028996892273426
98966,0.0007293302332982421,0.0026006961707025766,2.1928583009866998e-05
99066,-0.0013833240373060107,-0.004066162742674351,0.00034531918936409056
99166,-0.002105445135384798,0.0007574003539048135,-0.0032568355090916157
99266,0.0002943974395748228,0.002490675775334239,0.003889518091455102
99366,-0.001686670584604144,0.0018303878605365753,0.0015270608710125089
99466,-0.0021592164412140846,-0.0013101184740662575,0.0013304546009749174
99566,-0.00036270360578782856,0.002656738506630063,0.0011587848421186209
99666,-0.0024941940791904926,-0.001066668308340013,-0.0011780118802562356
99766,-0.0014888881705701351,-0.004207999911159277,0.000853497302159667
99866,-0.00022767232439946383,0.006578836590051651,-0.0011064147111028433
99966,0.0019114053575322032,-0.002899287734180689,-0.0018077230779454112
100066,0.0020675775595009327,0.0011069547617807984,-0.002704201266169548
100166,-0.004205734468996525,-3.821797508862801e-05,-0.0006054958212189376
100266,-0.0019952035509049892,0.0003475819539744407,0.0014829953433945775
100366,-0.0006452523521147668,0.007604531943798065,-0.0011310528498142958
100466,0.0009124865755438805,0.00255865347571671,0.0028692346531897783
100566,-0.0004646332236006856,-0.0038128490559756756,-0.0016085336683318019
100666,0.0005816695629619062,-0.0022532460279762745,-4.1367435187567025e-05
100766,-0.0028445173520594835,-0.005074813961982727,0.003573793452233076
100866,0.0006639910279773176,0.0036534680984914303,0.0033006886951625347
100966,-0.0008483331184834242,0.0017107415478676558,1.1984422599198297e-05
101066,-0.0013358964351937175,-0.003403402864933014,-0.0014400408836081624
101166,0.0007573050097562373,-4.988558794138953e-05,-0.001814153860323131
101266,0.0005005513085052371,0.0034218288492411375,0.0028625917620956898
101366,-0.0003936782304663211,5.422849062597379e-05,0.000597338774241507
101466,0.0019909043330699205,-0.0008493523928336799,-0.005157557316124439
101566,0.00023092854826245457,-0.003298012539744377,-0.0002976107061840594
101666,-0.0004525442491285503,0.0005442244000732899,-0.0033959527499973774
101766,-0.00039508342160843313,0.0008919633110053837,-0.0006017980049364269
101866,0.004593431018292904,0.0016013981075957417,0.003656949382275343
101966,-0.00018729896692093462,0.004103571642190218,0.0010758466087281704
102066,0.0026062610559165478,0.0037499708123505116,0.0007411841652356088
102166,0.00019316193356644362,0.006352745462208986,0.004830557387322187
102266,-0.0014832935994490981,0.0007941758376546204,0.00011887070286320522
102366,-0.004418608266860247,-0.002838578773662448,-0.0032163341529667377
102466,-0.0009059841395355761,-0.0004960540100000799,0.0005655979621224105
102566,-0.0004790008533746004,0.0004808414669241756,0.00235498184338212
102666,-0.002284964546561241,0.001490430673584342,-0.002137684030458331
102766,-7.476690370822325e-05,0.003990253433585167,0.0006842726725153625
102866,-0.0022260278929024935,0.004232929553836584,0.0020086064469069242
102966,-0.0023274431005120277,-0.0020004985854029655,0.0004793122934643179
103066,-0.0011171899968758225,0.004996913019567728,-1.5664772945456207e-05
103166,-0.0020709806121885777,0.0019877550657838583,0.0063534947112202644
103266,-0.0034052643459290266,-0.00314924749545753,0.002302637090906501
103366,0.002803217153996229,0.0017894234042614698,1.2568754073072341e-06
103466,0.0011912412010133266,-0.0010759691940620542,0.00042446135194040835
103566,0.002557404339313507,-0.00015451019862666726,0.0022802366875112057
103666,0.00022082852956373245,-0.003925653174519539,-0.0022313182707875967
103766,-0.0005155297112651169,0.0021807062439620495,0.0023447424173355103
103866,-0.004037316422909498,0.0011537880636751652,-0.0008031667675822973
103966,0.0017229297664016485,0.001510531990788877,0.0004345033084973693
104066,0.0012529459781944752,0.0003079728630837053,0.00013969853171147406
104166,0.0006142906495369971,0.0014435226330533624,-0.0020562110003083944
104266,0.0008004552801139653,0.0013925008242949843,0.001219079364091158
104366,0.00016197610239032656,5.4923624702496454e-05,-0.002773476531729102
104466,0.0001664308219915256,0.0002002864348469302,-0.002454142551869154
104566,-0.0002337065088795498,-0.004772174172103405,-0.0013077474432066083
104666,-7.094365719240159e-05,-0.006085916422307491,-0.0022403367329388857
104766,3.587448372854851e-05,0.0016011118423193693,-0.0018667459953576326
104866,0.002610580064356327,0.0009097435977309942,0.001128674135543406
104966,0.0012542392360046506,-0.0008194534457288682,-0.0013979548821225762
105066,0.0015911845257505774,-0.002049466362223029,-0.0016956848558038473
105166,-0.002348169917240739,-0.0029654556419700384,0.001262451522052288
105266,0.00021913315868005157,0.0009130197577178478,-5.381076334742829e-05
105366,-0.002620013663545251,0.0047502294182777405,0.0013002492487430573
105466,0.0023254118859767914,-0.002407057210803032,-0.0033699970226734877
105566,0.0013061616336926818,-0.002239721594378352,-0.0020676865242421627
105666,-0.0036729061976075172,0.0006150716217234731,-0.000507933902554214
105766,-0.001514354022219777,0.0012270627776160836,-0.0028558066114783287
105866,-0.0006679786019958556,0.0010383919579908252,0.0015905371401458979
105966,-0.0019391120877116919,-0.008084068074822426,-0.0007100547081790864
106066,0.0007248672773130238,-0.002866903552785516,0.0025290194898843765
106166,-0.0035880287177860737,0.0016760311555117369,0.0021415369119495153
106266,0.0012362201232463121,0.0006143970531411469,-0.0020445319823920727
106366,-0.0009707472054287791,0.0015086508356034756,-0.002281568944454193
106466,0.0005805427790619433,0.006248053628951311,0.00248684361577034
106566,-0.0017405704129487276,0.004361443221569061,0.0015260374639183283
106666,-0.00210051448084414,-0.006501743569970131,0.0030957746785134077
106766,-0.0030422222334891558,-0.004065089393407106,-0.00044010832789354026
106866,-0.0011770225828513503,-0.0015828779432922602,-0.0011543076252564788
106966,0.0002842893882188946,0.0020251714158803225,-0.0021137536969035864
107066,-0.0011735461885109544,0.001585107995197177,-0.00041870155837386847
107166,0.0007506809779442847,-0.001427029143087566,0.002663754392415285
107266,-9.927075734594837e-05,0.0017705807695165277,-0.0005798742640763521
107366,0.002745483536273241,0.002001357963308692,-0.0028315475210547447
107466,-0.0020678858272731304,-0.0047147320583462715,-0.00042721276986412704
107566,-0.0019345954060554504,0.0018752574687823653,0.00035660224966704845
107666,-0.000927069631870836,0.004632669035345316,0.0012160023907199502
107766,-0.0019300797721371055,0.00011247723887208849,-0.0007274370873346925
107866,-0.0027661446947604418,-0.005923802498728037,-0.0012337537482380867
107966,0.0004075829638168216,0.00038974947528913617,-4.392040136735886e-05
108066,0.0013920896453782916,-0.0037612842861562967,0.00023735041031613946
108166,-0.0013310773065313697,-0.004258713219314814,0.00032361168996430933
108266,-0.0018832564819604158,0.0007441418711096048,0.00010489954001968727
108366,-0.0011002729879692197,-0.00232476438395679,-0.0017585479654371738
108466,-0.0007941951625980437,-0.00047912285663187504,0.0017411031294614077
108566,0.0006515853456221521,-0.0008450636523775756,0.0005949910264462233
108666,-0.0007354560075327754,0.0017688479274511337,0.0010169906308874488
108766,0.0004559712251648307,0.0018397506792098284,0.0007766653434373438
108866,0.0009873437229543924,0.0001988980220630765,0.0004950323491357267
108966,0.0011283785570412874,0.00015304883709177375,0.002416264731436968
109066,-0.002183827804401517,-0.0007005497463978827,0.00038133098860271275
109166,0.0019061882048845291,0.0014253442641347647,-0.000798315682914108
109266,-0.0035712055396288633,-0.0031638829968869686,0.00111317727714777
109366,-0.002149994717910886,-0.000876390840858221,0.003618334187194705
109466,0.00024282088270410895,0.001301754848100245,0.0020358981564641
109566,0.0009937889408320189,0.008157491683959961,0.0015449924394488335
109666,-0.002216366585344076,-0.0018894081003963947,0.0003206265391781926
109766,-0.0010922725778073072,-0.0023130488116294146,-0.00041618611430749297
109866,-0.003793094540014863,0.0005905706784687936,0.0010128954891115427
109966,-0.0028204917907714844,0.0008184160105884075,0.00014363428635988384
110066,-0.0001937286288011819,0.0020930725149810314,0.00011767479008994997
110166,-0.0015253180172294378,0.0018963271286338568,-0.0014123122673481703
110266,0.001980202505365014,0.0009955764980986714,0.0010911495191976428
110366,-0.002707897452637553,0.001620057737454772,0.001627826364710927
110466,0.0016163937980309129,-0.0035409608390182257,-0.0022342209704220295
110566,-0.00048788683488965034,0.0009687975980341434,-0.0015069846995174885
110666,-0.0023105060681700706,-0.0036708666011691093,-0.0009042915771715343
110766,-0.0017161124851554632,0.001000851858407259,-0.0019758520647883415
110866,-0.00048506076564081013,-0.004120463505387306,0.002696370240300894
110966,0.0010904254158958793,0.0031536684837192297,0.0031233045738190413
111066,-0.001566669438034296,-0.0017688738880679011,-0.0007580394158139825
111166,-0.0015941952588036656,-0.0006514276028610766,-0.0035264547914266586
111266,-0.0037829033099114895,-0.0019883725326508284,-0.0020336166489869356
111367,-0.0011487345909699798,-0.0012105482164770365,0.0009253958705812693
111467,0.00012144255742896348,0.0015760938404127955,0.0014250933891162276
111567,0.00031712805503048003,0.0039122323505580425,-0.001186781795695424
111667,-0.0022945324890315533,-0.001372810103930533,-0.002447166945785284
111767,-0.0008744175429455936,0.00018691671721171588,-0.00047533074393868446
111867,-0.0005894280038774014,-0.003545413725078106,0.0016848257509991527
111967,0.002270736265927553,0.00016834177949931473,-0.001772213145159185
112068,-9.500881424173713e-05,-0.0035313970874994993,-0.0017311509000137448
112167,-0.004751702304929495,7.588332664454356e-05,0.0013429556274786592
112267,-0.0036072134971618652,0.0022601066157221794,0.0013819328742101789
112368,0.00029154180083423853,-0.001037280773743987,-0.0011325087398290634
112468,-0.0002897154772654176,0.00041760719614103436,-0.0014920254470780492
112568,0.0008121125865727663,-0.0021907498594373465,-0.002219972899183631
112668,0.00044608450843952596,-0.001013218890875578,-0.0017827015835791826
112768,0.0009456360130570829,0.001556200091727078,-0.0007315549883060157
112868,0.002151981694623828,-0.0023977006785571575,-0.002919662743806839
112966,0.00024905361351557076,0.0022065879311412573,-0.004049781244248152
113069,-0.003686040872707963,-0.0006394106312654912,-0.0005300652701407671
113168,-0.0004285215982235968,0.0027776090428233147,0.003544700564816594
113268,-0.000583429413381964,-0.0002797962224576622,-0.0010010214755311608
113366,-0.0021620464976876974,0.002524325158447027,0.0025803321041166782
113466,-0.002181535353884101,-0.0009947755606845021,0.0005185487098060548
113566,0.00017513985221739858,0.0027282717637717724,0.003702308516949415
113666,0.0007300353026948869,-0.0011988553451374173,-0.003596253227442503
113766,-0.0007261825958266854,-0.001887045567855239,0.001649318146519363
113866,-0.0021214657463133335,-0.003081181086599827,-0.0012851064093410969
113966,-0.0014401463558897376,-0.0020602596923708916,-0.0037145481910556555
114066,-0.00147970428224653,-0.0003209134447388351,0.0014355211751535535
114166,-0.00017280907195527107,-0.0013261261628940701,-0.002374382922425866
114266,0.00010440903133712709,0.002157603157684207,-0.0022510048002004623
114366,-0.002186617348343134,0.0010940269567072392,-0.0009536361321806908
114466,0.0014645342016592622,0.001148610026575625,-0.0009337025112472475
114566,0.0012419113190844655,-0.0016863882774487138,0.00042106182081624866
114666,-0.001526922918856144,-0.0026340698823332787,-0.001800763187929988
114766,-0.002442392986267805,0.0002631590759847313,0.00020398222841322422
114866,0.0009721610695123672,0.004233352839946747,-0.0012752522015944123
114966,-0.0010347458301112056,0.002569197677075863,0.0006199298659339547
115066,0.0011606753105297685,0.0030575559940189123,-0.0011023363331332803
115166,0.00012908938515465707,0.0024691482540220022,-0.0012509861262515187
115266,0.003567758947610855,-0.0003345463192090392,0.00027349518495611846
115366,-0.0003549857356119901,-0.0013168876757845283,0.0008236993453465402
115466,-0.002354644238948822,-0.0031595323234796524,-0.0003404417366255075
115566,-0.002604537410661578,0.000588290742598474,-0.0036785451229661703
115666,0.000609640555921942,-4.141132012591697e-05,0.0019510870333760977
115766,0.0002105480234604329,-0.0010730790672823787,0.0009158879402093589
115866,0.0029092857148498297,0.0009715572814457119,0.000946803018450737
115966,-0.00031236448558047414,0.0036218580789864063,-0.004051124211400747
116066,-0.000888118869625032,0.0005802038940601051,-0.0015980013413354754
116166,0.00029941319371573627,-0.003528332570567727,0.0012421859428286552
116266,0.0006563182105310261,0.0032324064522981644,0.0021386113949120045
116366,-0.002184218028560281,0.003209603251889348,0.0030957194976508617
116466,-0.001338460249826312,-0.0003911132225766778,-0.006491702049970627
116566,0.0008455292554572225,-0.0002798271016217768,-0.003005990292876959
116666,0.003730418626219034,0.00030457027605734766,-0.0010493798181414604
116766,-0.001419219421222806,0.010379906743764877,-0.001147052156738937
116866,-0.0017196054104715586,0.0067023420706391335,0.003945323172956705
116966,-0.0009955925634130836,-0.0038039463106542826,0.0017515415092930198
117066,-0.00043515529250726104,-0.000508107477799058,-0.0017696359427645802
117166,-0.00014317603199742734,0.0057352641597390175,-0.0018972621764987707
117266,0.0019555496983230114,0.0024775650817900896,0.003027976956218481
117366,-0.003018646501004696,-0.0005365409306250513,0.000540468783583492
117466,0.0010112487943843007,0.004748486448079348,0.0015938407741487026
117566,0.002228161320090294,0.0025893384590744972,-0.0024902294389903545
117666,0.00035200000274926424,0.0025670870672911406,-0.0013023873325437307
117766,-0.000978152733296156,-0.00040549132972955704,0.001664677052758634
117866,-0.0005274301511235535,-0.003053928492590785,0.0040483055636286736
117966,-0.002190312137827277,0.002584608271718025,-0.003654992440715432
118066,-0.00045223883353173733,-0.0015363809652626514,-0.0024998497683554888
118166,0.0001541295350762084,-0.002677598502486944,0.0004311032535042614
118266,-0.000887857808265835,0.0003514428099151701,0.00297019025310874
118366,0.0015569633105769753,-0.0023294577840715647,0.0012614298611879349
118466,0.0005941751878708601,0.00312026753090322,-0.0005721594789065421
118566,0.0005055496585555375,0.006682139355689287,-0.0017343891086056828
118666,0.0017134612426161766,-0.0017739086179062724,-0.003914194647222757
118766,0.0013676288072019815,-0.0001259729906450957,-0.0034125156234949827
118866,-0.005576846189796925,0.0004062099033035338,-0.001983193214982748
118966,-5.015104034100659e-05,-0.00047950370935723186,0.004451709799468517
119066,0.00042027345625683665,0.002445945516228676,0.004568484611809254
119166,0.002406239276751876,0.002428709529340267,0.0015120074385777116
119266,0.0002743910881690681,-0.003751929383724928,0.0006737140938639641
119366,-0.0011562381405383348,-0.0018189845141023397,-0.0022530064452439547
119466,0.0008064157445915043,0.0058547924272716045,0.0009491657256148756
119566,-0.0014837506460025907,-0.0011880968231707811,-9.60985998972319e-05
119666,-0.0042182449251413345,2.7674466764437966e-05,0.003388815326616168
