Timestamp,logNN.t0,logNN.t1,logNN.t2,logNN.t3
91337,0.6122867465019226,0.5651943683624268,0.5907011032104492,0.583602249622345
91437,0.6115949153900146,0.564308226108551,0.5901851654052734,0.5828057527542114
91537,0.6122914552688599,0.5652403235435486,0.5906741619110107,0.5836598873138428
91637,0.6114619374275208,0.5644733905792236,0.5900765657424927,0.5828542113304138
91737,0.611735463142395,0.5644917488098145,0.590308666229248,0.5835151672363281
91837,0.6118066906929016,0.5649698376655579,0.5905194878578186,0.5845062732696533
91937,0.6108903288841248,0.5636043548583984,0.589590847492218,0.5825949311256409
92037,0.6113925576210022,0.5641328692436218,0.589640736579895,0.5822784900665283
92137,0.6114861965179443,0.5640485286712646,0.5899373888969421,0.5833579301834106
92237,0.6117221713066101,0.564444363117218,0.5900625586509705,0.5834284424781799
92337,0.6109116673469543,0.5636873841285706,0.5894421339035034,0.5819903016090393
92437,0.6117203831672668,0.5646105408668518,0.5902404189109802,0.5834481120109558
92537,0.6115406155586243,0.5646443367004395,0.5901888608932495,0.5833846926689148
92637,0.6115533709526062,0.5643783211708069,0.5900847315788269,0.5830851197242737
92737,0.6115612387657166,0.5646064877510071,0.5902690291404724,0.5838443636894226
92837,0.6112576723098755,0.5637279152870178,0.5897244811058044,0.581875741481781
92937,0.6109268665313721,0.5639187097549438,0.5896831154823303,0.5820948481559753
93037,0.6124544739723206,0.5652045011520386,0.5909631848335266,0.584643542766571
93137,0.6111557483673096,0.5641358494758606,0.5898194909095764,0.5826907157897949
93237,0.6114612817764282,0.5646146535873413,0.5902798771858215,0.5838594436645508
93337,0.6116529107093811,0.5643583536148071,0.5903376340866089,0.583389401435852
93437,0.6117776036262512,0.5647362470626831,0.590370237827301,0.5835362076759338
93537,0.611488938331604,0.5648369193077087,0.5902009010314941,0.5835334062576294
93637,0.6116870641708374,0.564648449420929,0.5901499390602112,0.5832852125167847
93737,0.6118977665901184,0.5643589496612549,0.5902716517448425,0.5831546783447266
93837,0.6115928292274475,0.5644170641899109,0.5901264548301697,0.5831112265586853
93937,0.6110461950302124,0.5645925998687744,0.5899499654769897,0.5836899876594543
94037,0.6112528443336487,0.564231276512146,0.5898424983024597,0.5828039646148682
94137,0.6110943555831909,0.5639433264732361,0.5897011160850525,0.5825248956680298
94237,0.6111811995506287,0.5638257265090942,0.5898309350013733,0.5825881958007812
94337,0.6113436222076416,0.5643543601036072,0.5899532437324524,0.5828580260276794
94437,0.6114487648010254,0.5639572739601135,0.5899524092674255,0.5825814604759216
94537,0.6116887927055359,0.5650374293327332,0.5903220772743225,0.5836308598518372
94637,0.611237645149231,0.5642105340957642,0.5900083780288696,0.5831811428070068
94737,0.6106868386268616,0.5642001032829285,0.5896185040473938,0.5827479362487793
94837,0.6111106872558594,0.5637193918228149,0.5896016359329224,0.5817300081253052
94937,0.6119984984397888,0.5644605159759521,0.5904675126075745,0.5831531882286072
95037,0.6116991639137268,0.5645496249198914,0.5904579758644104,0.5834052562713623
95137,0.6107615828514099,0.5637485980987549,0.5896854400634766,0.582187294960022
95237,0.6113125085830688,0.5646955370903015,0.5901455283164978,0.5832223892211914
95337,0.6119211912155151,0.564892590045929,0.5905507206916809,0.5838926434516907
95437,0.6116797924041748,0.5648384094238281,0.5903666615486145,0.5832723379135132
95537,0.6109421253204346,0.5639455318450928,0.589841902256012,0.5827645659446716
95637,0.6109774112701416,0.5641107559204102,0.5899602770805359,0.5831589698791504
95737,0.6116726398468018,0.5646647214889526,0.5904147028923035,0.5835748314857483
95837,0.6112766265869141,0.5647725462913513,0.5902086496353149,0.5834133625030518
95937,0.6120767593383789,0.5653035640716553,0.5908471941947937,0.5842174291610718
96037,0.6117797493934631,0.5646301507949829,0.5903372764587402,0.5827952027320862
96137,0.6106160283088684,0.5643216371536255,0.5898473262786865,0.5832327604293823
96237,0.6110360622406006,0.5641889572143555,0.5901734828948975,0.5837466716766357
96337,0.6115648150444031,0.564690351486206,0.5902376174926758,0.5831376910209656
96437,0.6107264757156372,0.5639383792877197,0.5895702838897705,0.5820891857147217
96537,0.61104416847229,0.5639709234237671,0.5897356867790222,0.5822904109954834
96637,0.6112979650497437,0.5640435218811035,0.5898724794387817,0.5824068188667297
96737,0.6113715171813965,0.564775824546814,0.5901671648025513,0.5836598873138428
96837,0.611217737197876,0.5648375153541565,0.590162456035614,0.5839040279388428
96937,0.6113693714141846,0.5644937753677368,0.590141773223877,0.5830303430557251
97037,0.6111153960227966,0.56390380859375,0.5898654460906982,0.5827454924583435
97137,0.6113401055335999,0.5642343759536743,0.5900112986564636,0.5826618075370789
97237,0.6114813089370728,0.5642892718315125,0.5900714993476868,0.582736074924469
97337,0.6107163429260254,0.5642351508140564,0.5897522568702698,0.5826338529586792
97437,0.6115411520004272,0.564703106880188,0.590347945690155,0.5833292007446289
97537,0.6107860803604126,0.5637909173965454,0.5895344018936157,0.581697940826416
97637,0.6111476421356201,0.56401127576828,0.5899195075035095,0.5825868844985962
97737,0.6112645268440247,0.564257025718689,0.5900015234947205,0.5827475190162659
97837,0.610634446144104,0.5636801719665527,0.5895783305168152,0.5825623869895935
97937,0.6110765933990479,0.5643324851989746,0.5898824334144592,0.5835289359092712
98037,0.6115257740020752,0.5646842122077942,0.5901272296905518,0.5832144021987915
98137,0.611522912979126,0.564509391784668,0.5900607705116272,0.5827779173851013
98238,0.611279308795929,0.5641176700592041,0.5898436903953552,0.5824244618415833
98338,0.6114029884338379,0.5646425485610962,0.5903424024581909,0.5838948488235474
98438,0.6115358471870422,0.564504861831665,0.5901163220405579,0.5830315351486206
98538,0.6112488508224487,0.5646817684173584,0.5900959968566895,0.5833777189254761
98638,0.6116263270378113,0.5649968981742859,0.5905086398124695,0.5840814709663391
98738,0.6109750270843506,0.5641360282897949,0.5898020267486572,0.5825881958007812
98838,0.6113455891609192,0.5644413232803345,0.5901004076004028,0.5830127596855164
98938,0.61137455701828,0.5643481612205505,0.590036153793335,0.5826903581619263
99038,0.6117342114448547,0.5648374557495117,0.5904459357261658,0.5838595628738403
99138,0.611659049987793,0.565407931804657,0.5905887484550476,0.5846588611602783
99239,0.6113488674163818,0.564386785030365,0.5900742411613464,0.5834807753562927
99339,0.6113042831420898,0.5641142129898071,0.5898076891899109,0.5827463865280151
99439,0.611082911491394,0.5641893148422241,0.5898400545120239,0.582767128944397
99539,0.6113044619560242,0.5639721155166626,0.5898506045341492,0.5826625823974609
99639,0.6115279197692871,0.5642737746238708,0.5900006890296936,0.5829631090164185
99739,0.6113517880439758,0.5644327402114868,0.5900982618331909,0.5834726095199585
99839,0.611331045627594,0.5635842680931091,0.5894641876220703,0.5810813903808594
99939,0.6111693382263184,0.564927339553833,0.5899713635444641,0.5837123990058899
100039,0.6112009882926941,0.5641423463821411,0.5898240208625793,0.5830279588699341
100139,0.6105819940567017,0.5639400482177734,0.5895451307296753,0.582874596118927
100239,0.6112284064292908,0.5640133619308472,0.5900245308876038,0.5834998488426208
100337,0.6107107996940613,0.563362181186676,0.5892757773399353,0.5818544030189514
100437,0.6107627153396606,0.5636883974075317,0.5894460082054138,0.5825398564338684
100540,0.6106778383255005,0.5637341141700745,0.5893914699554443,0.5821588039398193
100637,0.6114429235458374,0.5642127394676208,0.5899876356124878,0.5831834673881531
100737,0.610818088054657,0.5637698173522949,0.5896141529083252,0.5828633904457092
100837,0.6116969585418701,0.5646024942398071,0.5903080701828003,0.5842345356941223
100937,0.6111512184143066,0.563772439956665,0.5897143483161926,0.5827779173851013
101037,0.6113144159317017,0.5640363097190857,0.5898652672767639,0.582938551902771
101137,0.6113095283508301,0.5644916892051697,0.5899712443351746,0.5831533670425415
101237,0.6111276149749756,0.5640044212341309,0.5897951126098633,0.5826845765113831
101337,0.6105694770812988,0.5640210509300232,0.5895322561264038,0.5832762122154236
101437,0.6105940341949463,0.5640196204185486,0.5893918871879578,0.5827144980430603
101537,0.6110310554504395,0.5638803243637085,0.5894666910171509,0.5820849537849426
101637,0.611403226852417,0.5639462471008301,0.5898603200912476,0.5827396512031555
101737,0.6118900775909424,0.5650429725646973,0.5904742479324341,0.5841866731643677
101837,0.6108096241950989,0.5640351176261902,0.5895823240280151,0.5826981067657471
101937,0.6108468174934387,0.5637918710708618,0.5894587635993958,0.582027792930603
102037,0.6106892824172974,0.5636122226715088,0.5893332958221436,0.5821605324745178
102137,0.6111930012702942,0.5639685988426208,0.5896726846694946,0.582865297794342
102237,0.6110929250717163,0.564146101474762,0.589748740196228,0.5834569334983826
102337,0.6111003756523132,0.5644506216049194,0.5896953344345093,0.5835245847702026
102437,0.6108130216598511,0.5639065504074097,0.5893515348434448,0.5824753046035767
102537,0.6109107136726379,0.564043402671814,0.5894479751586914,0.5826686024665833
102637,0.6111581325531006,0.564440131187439,0.5897823572158813,0.5835728645324707
102737,0.6107633113861084,0.5638304948806763,0.5894477367401123,0.5827228426933289
102837,0.6107344031333923,0.5642673373222351,0.5896450281143188,0.583611786365509
102937,0.6104392409324646,0.5633571147918701,0.589168131351471,0.5822921991348267
103037,0.6105028986930847,0.5634616017341614,0.5893296003341675,0.5827636122703552
103137,0.610990583896637,0.5639937520027161,0.5896170735359192,0.5824426412582397
103237,0.6102954149246216,0.5635862350463867,0.589324414730072,0.5823798775672913
103337,0.6114706993103027,0.5644677877426147,0.5899724960327148,0.5827315449714661
103437,0.6108630895614624,0.5642015933990479,0.5897566080093384,0.5825947523117065
103537,0.6107465028762817,0.5640924572944641,0.5896469950675964,0.582423746585846
103637,0.6116222739219666,0.5649776458740234,0.5904345512390137,0.5836508274078369
103737,0.6106454133987427,0.5645300149917603,0.5898754000663757,0.58318030834198
103837,0.6109912395477295,0.5641605854034424,0.5899097323417664,0.5827511548995972
103937,0.6107419729232788,0.5641101002693176,0.5898553729057312,0.5829818248748779
104037,0.6110349297523499,0.5640193223953247,0.589821994304657,0.5822875499725342
104137,0.6113353371620178,0.5644497871398926,0.5901590585708618,0.5828580856323242
104237,0.6108769178390503,0.5647412538528442,0.5899986028671265,0.5835811495780945
104337,0.6111850142478943,0.5642021894454956,0.5898911356925964,0.5823954939842224
104437,0.6114269495010376,0.5643340349197388,0.5900652408599854,0.5828677415847778
104537,0.6109532713890076,0.5648231506347656,0.5899543166160583,0.5836780071258545
104637,0.6104110479354858,0.5633676648139954,0.5892361402511597,0.5818784236907959
104737,0.6111120581626892,0.5643399953842163,0.5897551774978638,0.5828887820243835
104837,0.6108106374740601,0.563818097114563,0.5895293951034546,0.5827643871307373
104937,0.6109350323677063,0.5643228888511658,0.5898204445838928,0.5835327506065369
105037,0.6109945774078369,0.5634886026382446,0.589417040348053,0.5814799070358276
105137,0.6113225221633911,0.5647730231285095,0.5900052189826965,0.5833516716957092
105237,0.6111224889755249,0.5645489692687988,0.5899174809455872,0.5832348465919495
105337,0.6115245223045349,0.5647677183151245,0.590166449546814,0.5833286643028259
105437,0.6113988161087036,0.5645694732666016,0.590135931968689,0.583432137966156
105537,0.6109790205955505,0.5641383528709412,0.5896913409233093,0.5825108289718628
105637,0.611635148525238,0.5643389225006104,0.5901269316673279,0.5828936100006104
105737,0.6107926368713379,0.5639516115188599,0.589695930480957,0.5828211903572083
105837,0.6112927794456482,0.5642160773277283,0.5898736715316772,0.5826875567436218
105937,0.6120465993881226,0.5648713111877441,0.5904477834701538,0.5837925672531128
106037,0.6114288568496704,0.5643562078475952,0.5900063514709473,0.5833231210708618
106137,0.611339807510376,0.56370609998703,0.5896291136741638,0.58226078748703
106237,0.6111581325531006,0.5638930797576904,0.5896135568618774,0.5824633836746216
106337,0.6110174059867859,0.5637480020523071,0.5895060300827026,0.5821078419685364
106437,0.6105930805206299,0.563986599445343,0.5895649790763855,0.5831443667411804
106537,0.6102561354637146,0.5635802745819092,0.5892058610916138,0.5823411345481873
106637,0.6112633943557739,0.563861608505249,0.589718222618103,0.5825545787811279
106737,0.6108784675598145,0.5644086003303528,0.5898405909538269,0.5836293697357178
106837,0.6109296083450317,0.5638173818588257,0.5895101428031921,0.5821157097816467
106937,0.6110314130783081,0.5640707612037659,0.5898274183273315,0.5826867818832397
107037,0.6107149124145508,0.5642540454864502,0.5896756649017334,0.5828301906585693
107137,0.6110693216323853,0.5640665888786316,0.5897135734558105,0.5825412273406982
107237,0.6117330193519592,0.564815104007721,0.5902848243713379,0.5835885405540466
107337,0.6118869185447693,0.5648444890975952,0.590258002281189,0.5831761956214905
107437,0.6120520234107971,0.5649932026863098,0.5906249284744263,0.5845168232917786
107537,0.6105988025665283,0.5637860298156738,0.5894073247909546,0.582507848739624
107637,0.6109908819198608,0.563859760761261,0.5896306037902832,0.5827795267105103
107737,0.6111161112785339,0.564141571521759,0.589855432510376,0.5831964015960693
107837,0.6112757921218872,0.5641704201698303,0.5898128747940063,0.583125114440918
107937,0.6110955476760864,0.5643489956855774,0.5897660255432129,0.5832076668739319
108037,0.6107720136642456,0.5639654397964478,0.5893966555595398,0.5820837616920471
108137,0.6110851168632507,0.5644212961196899,0.5897768139839172,0.5831372737884521
108237,0.6109482645988464,0.5639320015907288,0.5895615816116333,0.5825064778327942
108337,0.6111187934875488,0.5644381046295166,0.589937150478363,0.5838098526000977
108437,0.6106393337249756,0.5638363361358643,0.5893452763557434,0.5823308825492859
108537,0.6108208298683167,0.5638109445571899,0.5895816683769226,0.5830727219581604
108637,0.610550045967102,0.5641040802001953,0.5895106792449951,0.5831922292709351
108737,0.6119289994239807,0.5649259686470032,0.5903860330581665,0.5841318964958191
108837,0.6112933158874512,0.5644246339797974,0.5899996161460876,0.5836751461029053
108937,0.6108822226524353,0.5637106895446777,0.5894936323165894,0.5824295282363892
109037,0.6109369397163391,0.5640440583229065,0.5895610451698303,0.5826624035835266
109137,0.6114406585693359,0.5639997720718384,0.5898580551147461,0.5828378200531006
109237,0.6114575266838074,0.5643748044967651,0.5898799300193787,0.5828428864479065
109337,0.6112415194511414,0.5642585158348083,0.589829683303833,0.5826161503791809
109437,0.6109208464622498,0.5644237399101257,0.5897946953773499,0.583182156085968
109537,0.6117168664932251,0.5643918514251709,0.5900822877883911,0.5832026600837708
109637,0.6101087331771851,0.5637748837471008,0.5891003608703613,0.5820465683937073
109737,0.6104543209075928,0.5636636018753052,0.5892172455787659,0.5818389654159546
109837,0.6106348037719727,0.5639581084251404,0.5893356800079346,0.5820490121841431
109937,0.6119348406791687,0.5648874044418335,0.5903517603874207,0.5837620496749878
110037,0.6108594536781311,0.564420223236084,0.5897336006164551,0.5827606916427612
110137,0.6110224723815918,0.56437087059021,0.5899301171302795,0.5827764272689819
110237,0.6106677055358887,0.5642871856689453,0.5896592736244202,0.5824988484382629
110337,0.612040638923645,0.5652441382408142,0.5905698537826538,0.5837953090667725
110437,0.6105409860610962,0.563473105430603,0.5893564224243164,0.582267701625824
110537,0.6105639934539795,0.5635945200920105,0.5893040895462036,0.5819141864776611
110637,0.6109605431556702,0.56428062915802,0.5897153615951538,0.5828196406364441
110737,0.6105325222015381,0.5645764470100403,0.5897863507270813,0.5835968255996704
110837,0.6105719804763794,0.5638136863708496,0.5894479751586914,0.5819809436798096
110937,0.6111036539077759,0.5645506978034973,0.5899641513824463,0.5832142233848572
111037,0.6110461354255676,0.5641976594924927,0.5897360444068909,0.5825625658035278
111137,0.6114225387573242,0.5646007657051086,0.590000569820404,0.5830376148223877
111237,0.6108000874519348,0.5635627508163452,0.5894461274147034,0.5821542143821716
111337,0.6112711429595947,0.5642287135124207,0.589782178401947,0.58245450258255
111437,0.6104816198348999,0.563718855381012,0.5893170237541199,0.5821390748023987
111537,0.6106492280960083,0.5642987489700317,0.5894466042518616,0.5825148224830627
111637,0.6112565994262695,0.5640943050384521,0.5897576808929443,0.5825992822647095
111737,0.6105935573577881,0.564035952091217,0.589556872844696,0.582817792892456
111837,0.6112034916877747,0.5647707581520081,0.5899773240089417,0.5833511352539062
111937,0.6111096739768982,0.5638492107391357,0.5895809531211853,0.5822039246559143
112037,0.6118177175521851,0.5645970106124878,0.5902497172355652,0.5831217169761658
112137,0.6106676459312439,0.5641747713088989,0.5895357728004456,0.5824852585792542
112237,0.6106981039047241,0.5641946196556091,0.5896810293197632,0.5833056569099426
112337,0.6108271479606628,0.5642473101615906,0.5897070169448853,0.5832218527793884
112437,0.6104962825775146,0.5642607808113098,0.5894519090652466,0.5828995704650879
112537,0.6104512214660645,0.5633783340454102,0.5891806483268738,0.5816305875778198
112637,0.6105882525444031,0.5638165473937988,0.5894210338592529,0.5826156735420227
112737,0.6111494898796082,0.5644128322601318,0.5898011922836304,0.5829472541809082
112837,0.611047089099884,0.564060389995575,0.589611828327179,0.5823734402656555
112937,0.6105831861495972,0.5640341639518738,0.5894697904586792,0.5826911926269531
113037,0.6109880805015564,0.5642015337944031,0.5897722244262695,0.5830492973327637
113137,0.6112367510795593,0.5640197992324829,0.5897927284240723,0.5824675559997559
113237,0.6109253764152527,0.5641000270843506,0.5896226763725281,0.5824159979820251
113337,0.6108384132385254,0.5640708208084106,0.5897311568260193,0.5829402208328247
113437,0.6110594868659973,0.564156711101532,0.5898616313934326,0.5830332636833191
113537,0.6105889678001404,0.5634925961494446,0.5892678499221802,0.5814715027809143
113637,0.6109263300895691,0.563944399356842,0.5897738933563232,0.5829235315322876
113737,0.6107510924339294,0.5640091300010681,0.5895847678184509,0.5825338363647461
113837,0.6116029620170593,0.5650133490562439,0.5903387665748596,0.5840258002281189
113937,0.6108459234237671,0.5642898082733154,0.5897713899612427,0.5830429792404175
114037,0.6105369925498962,0.563549280166626,0.589119553565979,0.5811741352081299
114137,0.6110891103744507,0.5643470287322998,0.589834451675415,0.5832936763763428
114237,0.611005961894989,0.5639001131057739,0.5895763635635376,0.582249641418457
114337,0.6109629273414612,0.5640723705291748,0.5896632075309753,0.582924485206604
114437,0.6111734509468079,0.5640316009521484,0.5896328687667847,0.5820022225379944
114537,0.610826313495636,0.5635149478912354,0.5894670486450195,0.5821132063865662
114637,0.6109848618507385,0.5643202662467957,0.5898173451423645,0.5831977128982544
114737,0.6111593246459961,0.5642944574356079,0.5896574854850769,0.582389771938324
114837,0.6106995344161987,0.563749372959137,0.5894197225570679,0.5817844867706299
114937,0.6109789609909058,0.5640698075294495,0.5896888375282288,0.5826138257980347
115037,0.6109068989753723,0.5639029145240784,0.5895380973815918,0.582084059715271
115137,0.6114380359649658,0.5642392635345459,0.58995121717453,0.5826722383499146
115237,0.6103925108909607,0.563565194606781,0.5893402695655823,0.582090437412262
115337,0.6119304299354553,0.5648394823074341,0.5903228521347046,0.5829403400421143
115437,0.6112259030342102,0.5645744800567627,0.5900616645812988,0.5835177302360535
115537,0.6112852692604065,0.564060389995575,0.589796781539917,0.582577645778656
115637,0.6102367639541626,0.5639047026634216,0.5891507863998413,0.5820418000221252
115738,0.6102484464645386,0.563355565071106,0.5891210436820984,0.5819395184516907
115837,0.6110019087791443,0.5638382434844971,0.589695155620575,0.5823425054550171
115937,0.6111018657684326,0.5647621154785156,0.5899326205253601,0.5833715796470642
116037,0.6110866665840149,0.5639605522155762,0.5897802114486694,0.5828068256378174
116137,0.6106503009796143,0.5638324618339539,0.589429497718811,0.5821148157119751
116237,0.6106629371643066,0.563834011554718,0.5895180106163025,0.5823267102241516
116337,0.6105296015739441,0.5633586645126343,0.5893034338951111,0.5817862749099731
116437,0.6104547381401062,0.5637834072113037,0.5893112421035767,0.5820595026016235
116539,0.6104369759559631,0.5640479326248169,0.589436948299408,0.582551896572113
116639,0.6112158298492432,0.5641237497329712,0.5898820757865906,0.5828944444656372
116738,0.6117024421691895,0.5648790597915649,0.5903252959251404,0.5833904147148132
116838,0.6114621758460999,0.564400851726532,0.5900607109069824,0.5828806161880493
116939,0.610842227935791,0.5647820234298706,0.5899222493171692,0.5837293863296509
117038,0.6107308864593506,0.5638489127159119,0.5894522666931152,0.5817728042602539
117138,0.6108568906784058,0.5640840530395508,0.5896172523498535,0.5821093916893005
117238,0.6100581884384155,0.563714325428009,0.5891668796539307,0.5820220708847046
117338,0.6108800768852234,0.564300537109375,0.5898391008377075,0.5829060673713684
117439,0.6110817193984985,0.5642203688621521,0.5899016261100769,0.5830367803573608
117539,0.6104592084884644,0.5643246173858643,0.589577317237854,0.5829761028289795
117639,0.6101738214492798,0.5639674067497253,0.589385986328125,0.5828695893287659
117739,0.6110129356384277,0.5641334652900696,0.5898495316505432,0.5829766392707825
117839,0.6110420823097229,0.564305305480957,0.5898540019989014,0.582766592502594
117939,0.610597550868988,0.5639342665672302,0.5896002054214478,0.5827566981315613
118039,0.6114277839660645,0.5644087791442871,0.5901368260383606,0.5836191177368164
118139,0.6108752489089966,0.5635495781898499,0.5894220471382141,0.5815747380256653
118239,0.61114901304245,0.5644755959510803,0.5898898839950562,0.5828999280929565
118339,0.6102221012115479,0.5635156035423279,0.5892359614372253,0.5819898843765259
118437,0.6110423803329468,0.564625084400177,0.590058445930481,0.5834726095199585
118537,0.6109189987182617,0.5641074776649475,0.5897994637489319,0.5828841328620911
118637,0.6107453107833862,0.5643677115440369,0.5898146629333496,0.5837075710296631
118737,0.6111799478530884,0.5642896890640259,0.5900382399559021,0.5833507776260376
118837,0.6111829280853271,0.5642152428627014,0.5898141860961914,0.5820972323417664
118937,0.6117712259292603,0.5654059648513794,0.5906742215156555,0.5845213532447815
119037,0.6112746596336365,0.56459641456604,0.5901862978935242,0.5837526321411133
119137,0.6116189360618591,0.5645745992660522,0.5903684496879578,0.5838069915771484
119237,0.6110804080963135,0.5639734268188477,0.5896739959716797,0.582014262676239
119337,0.6109704971313477,0.5640232563018799,0.5898895859718323,0.5830873847007751
119437,0.6112405061721802,0.5640615224838257,0.5899245738983154,0.5829144716262817
119537,0.6113608479499817,0.564521849155426,0.5900905132293701,0.5833646059036255
119637,0.6111352443695068,0.5645778775215149,0.5898051261901855,0.5829887390136719
119737,0.6109349727630615,0.5638001561164856,0.589653491973877,0.5825064182281494
119837,0.6112597584724426,0.5643808841705322,0.5898943543434143,0.5829267501831055
119937,0.6112922430038452,0.5644546151161194,0.5900090336799622,0.583379864692688
120037,0.6113091111183167,0.5645203590393066,0.5900585055351257,0.5833461880683899
120137,0.6108147501945496,0.5642184615135193,0.5897680521011353,0.5831294059753418
120237,0.610992968082428,0.5642401576042175,0.5897946953773499,0.5827445983886719
120337,0.6106879711151123,0.5636440515518188,0.5895863175392151,0.5821760892868042
120437,0.6108281016349792,0.5642703175544739,0.5898585319519043,0.5836120843887329
120537,0.6113632917404175,0.5642259120941162,0.5899631381034851,0.5830255150794983
120637,0.6102921962738037,0.5629427433013916,0.5890025496482849,0.5810930132865906
120737,0.6113986968994141,0.5644629597663879,0.5900436043739319,0.5834295749664307
120837,0.6109398007392883,0.5638312697410583,0.5894466042518616,0.5818443298339844
120937,0.6111750602722168,0.5639075040817261,0.5897796750068665,0.5823687314987183
121037,0.6112385392189026,0.5644875168800354,0.5900574326515198,0.5834651589393616
121137,0.6109903454780579,0.5639263987541199,0.5897760391235352,0.5827242136001587
121237,0.6111666560173035,0.5639758110046387,0.5899354815483093,0.583118200302124
121337,0.6113452315330505,0.5639486312866211,0.5899239182472229,0.5829685926437378
121437,0.610967755317688,0.5639936327934265,0.5895488858222961,0.5820210576057434
121537,0.6109232902526855,0.5639312267303467,0.5895969867706299,0.5824577212333679
121637,0.6107606291770935,0.5642247796058655,0.5896135568618774,0.5828115940093994
121737,0.6110506057739258,0.563829779624939,0.5896008610725403,0.5822383165359497
121837,0.6113452315330505,0.5644555687904358,0.5899147987365723,0.5832747220993042
121937,0.6113073825836182,0.5642310380935669,0.5898659229278564,0.5831149220466614
122037,0.6109662652015686,0.564339816570282,0.5897681713104248,0.5835657119750977
122137,0.6108365654945374,0.5637915730476379,0.589443564414978,0.5825873613357544
122237,0.6106181740760803,0.5635285973548889,0.5892616510391235,0.5823356509208679
122337,0.6112060546875,0.5638837814331055,0.5895555019378662,0.5820339322090149
122437,0.6113232374191284,0.5645766258239746,0.5900081396102905,0.5835859775543213
122537,0.6111806035041809,0.5637871026992798,0.589710533618927,0.5824881792068481
122637,0.6109780073165894,0.5634268522262573,0.5896443724632263,0.5826318860054016
122737,0.6113871932029724,0.5640754699707031,0.5898924469947815,0.5826939344406128
122837,0.6113735437393188,0.5647665858268738,0.5900924801826477,0.5835538506507874
122937,0.6110202074050903,0.5644202828407288,0.5897653102874756,0.5829389095306396
123037,0.6111805438995361,0.5639287829399109,0.5896764993667603,0.5820337533950806
