Timestamp,logNN.r3,logNN.r4,logNN.r5
1649155,0.9999969005584717,0.9999863505363464,-0.002376137999817729
1649255,0.999997079372406,0.9999845623970032,-0.0023236246779561043
1649356,0.9999974370002747,0.999983549118042,-0.002136958297342062
1649455,0.9999974966049194,0.9999843239784241,-0.0020790111739188433
1649556,0.9999975562095642,0.9999843239784241,-0.0020144484005868435
1649656,0.9999974370002747,0.9999855160713196,-0.0021415064111351967
1649756,0.9999973773956299,0.9999857544898987,-0.0021748964209109545
1649856,0.9999970197677612,0.99998539686203,-0.0023558770772069693
1649956,0.9999974966049194,0.9999855160713196,-0.0021391732152551413
1650056,0.9999977350234985,0.9999854564666748,-0.0019720096606761217
1650156,0.9999979138374329,0.9999849200248718,-0.001805820968002081
1650256,0.9999974370002747,0.9999849796295166,-0.0020400695502758026
1650356,0.999997615814209,0.9999849796295166,-0.0020259481389075518
1650457,0.9999977350234985,0.9999841451644897,-0.0019879962783306837
1650556,0.9999979734420776,0.9999855160713196,-0.0018691665027290583
1650657,0.9999978542327881,0.9999855160713196,-0.0019210202153772116
1650756,0.9999977946281433,0.9999861121177673,-0.0019848295487463474
1650856,0.9999976754188538,0.9999847412109375,-0.002048868453130126
1650956,0.9999972581863403,0.9999842047691345,-0.002205752767622471
1651057,0.999996542930603,0.9999850392341614,-0.0024357479996979237
1651156,0.9999973177909851,0.9999847412109375,-0.0020898065995424986
1651256,0.9999969601631165,0.9999839663505554,-0.0022884486243128777
1651356,0.9999970197677612,0.9999837875366211,-0.002233207691460848
1651457,0.9999968409538269,0.9999849200248718,-0.002365939086303115
1651557,0.9999968409538269,0.9999838471412659,-0.0023641225416213274
1651657,0.9999967813491821,0.999984860420227,-0.002428818494081497
1651757,0.9999968409538269,0.999984085559845,-0.0022837682627141476
1651857,0.9999968409538269,0.9999845027923584,-0.002305089496076107
1651957,0.9999969005584717,0.9999845027923584,-0.0023107517044991255
1652057,0.9999968409538269,0.999984622001648,-0.0023254069965332747
1652157,0.9999969601631165,0.9999836683273315,-0.0023054552730172873
1652257,0.9999967813491821,0.9999837875366211,-0.002387240994721651
1652355,0.9999966025352478,0.999984860420227,-0.0024674702435731888
1652455,0.999996542930603,0.9999851584434509,-0.0024972553364932537
1652555,0.999996542930603,0.9999852776527405,-0.002480727154761553
1652655,0.9999963045120239,0.9999859929084778,-0.002637461293488741
1652755,0.9999963045120239,0.99998539686203,-0.002626002999022603
1652855,0.9999963641166687,0.9999855160713196,-0.0026373129803687334
1652955,0.9999962449073792,0.9999862909317017,-0.00267378450371325
1653055,0.9999957084655762,0.999985933303833,-0.002848418429493904
1653155,0.9999957084655762,0.9999861121177673,-0.00283725094050169
1653255,0.9999960660934448,0.999985933303833,-0.0027274207677692175
1653355,0.9999962449073792,0.9999863505363464,-0.00266552297398448
1653455,0.9999967813491821,0.9999871253967285,-0.002438036957755685
1653555,0.9999969005584717,0.9999876618385315,-0.0024209062103182077
1653655,0.9999969601631165,0.9999876618385315,-0.002404558937996626
1653755,0.999996542930603,0.999988317489624,-0.0025602516252547503
1653855,0.9999966621398926,0.9999895095825195,-0.002527380594983697
1653955,0.9999967813491821,0.9999890923500061,-0.0025060675106942654
1654055,0.9999967813491821,0.9999879598617554,-0.002516137668862939
1654155,0.9999969005584717,0.9999880194664001,-0.0024688097182661295
1654255,0.9999969005584717,0.9999876022338867,-0.0024383573327213526
1654355,0.9999966621398926,0.9999875426292419,-0.0025364381726831198
1654455,0.9999973177909851,0.9999874830245972,-0.002261949237436056
1654555,0.9999969601631165,0.9999875426292419,-0.0024607540108263493
1654655,0.9999969601631165,0.9999872446060181,-0.002440068405121565
1654755,0.9999966621398926,0.9999880194664001,-0.002552964258939028
1654855,0.9999966621398926,0.9999883770942688,-0.0025780126452445984
1654955,0.9999967217445374,0.9999876618385315,-0.0025717003736644983
1655055,0.9999969005584717,0.9999870657920837,-0.0024765809066593647
1655155,0.9999967813491821,0.9999874234199524,-0.002503555966541171
1655255,0.9999967217445374,0.9999871850013733,-0.002533565042540431
1655355,0.9999967217445374,0.9999869465827942,-0.0025138123892247677
1655455,0.999997079372406,0.9999867081642151,-0.00236965692602098
1655555,0.9999967217445374,0.9999858736991882,-0.002522215247154236
1655655,0.9999967813491821,0.9999860525131226,-0.002484978875145316
1655755,0.9999966025352478,0.9999863505363464,-0.002567335730418563
1655855,0.9999959468841553,0.9999869465827942,-0.002818287815898657
1655955,0.9999961256980896,0.999985933303833,-0.0027102376334369183
1656055,0.9999961853027344,0.9999855756759644,-0.0026774408761411905
1656155,0.9999961256980896,0.9999856352806091,-0.0027347272261977196
1656255,0.9999960064888,0.9999852776527405,-0.0027612491976469755
1656355,0.9999962449073792,0.9999853372573853,-0.0026786825619637966
1656455,0.9999961256980896,0.9999855756759644,-0.0027151743415743113
1656555,0.9999963045120239,0.9999865889549255,-0.0026743009220808744
