Timestamp,logNN.r0,logNN.r1,logNN.r2
1649666,0.0005644370685331523,-0.005228784400969744,-0.0005755569436587393
1649766,0.0006504299817606807,-0.005360449198633432,-0.0006621376378461719
1649866,0.0006283255061134696,-0.0053696525283157825,-0.0006409654160961509
1649966,0.000773005944211036,-0.005358442664146423,-0.000783390540163964
1650066,0.0007975779008120298,-0.005323028191924095,-0.0008079948602244258
1650166,0.0009712092578411102,-0.005348323378711939,-0.0009809497278183699
1650266,0.0009644305100664496,-0.005397690925747156,-0.0009754040511325002
1650366,0.0007918656920082867,-0.005497613921761513,-0.0008028621668927372
1650466,0.0007340133306570351,-0.00541684590280056,-0.0007442494970746338
1650566,0.0007392862462438643,-0.0053064171224832535,-0.0007491011056117713
1650666,0.0007705961470492184,-0.005370382685214281,-0.0007809179951436818
1650766,0.0006781088886782527,-0.005275791510939598,-0.0006886159535497427
1650866,0.0007321753655560315,-0.005453586578369141,-0.0007433411083184183
1650966,0.0007406335789710283,-0.005556055810302496,-0.000752757303416729
1651066,0.0009916429407894611,-0.005437417887151241,-0.0010038218460977077
1651166,0.0009395480738021433,-0.005410449113696814,-0.0009516020654700696
1651266,0.0009185940725728869,-0.005631524138152599,-0.0009312831098213792
1651366,0.0010029689874500036,-0.005594558082520962,-0.001015685498714447
1651466,0.0008363102097064257,-0.005442675203084946,-0.0008492196211591363
1651566,0.0008276791195385158,-0.005599321331828833,-0.0008410468581132591
1651666,0.0007996154599823058,-0.005436422303318977,-0.0008130765636451542
1651766,0.0010120304068550467,-0.005561138037592173,-0.0010247448226436973
1651866,0.0009703057003207505,-0.0054353149607777596,-0.0009829553309828043
1651966,0.0009443556191399693,-0.0054766652174293995,-0.0009569640969857574
1652066,0.0009288006112910807,-0.005409516394138336,-0.0009413478546775877
1652166,0.0008919814717955887,-0.005528604611754417,-0.0009045283659361303
1652266,0.000844192982185632,-0.005583428777754307,-0.0008576764375902712
1652366,0.000839735846966505,-0.005410296842455864,-0.0008531716885045171
1652466,0.000834646460134536,-0.005336266942322254,-0.0008479059324599802
1652566,0.0008383258827961981,-0.005381591618061066,-0.0008517245878465474
1652666,0.0007360086310654879,-0.0052222213707864285,-0.0007497949991375208
1652766,0.0006174222216941416,-0.005377450492233038,-0.0006315110367722809
1652866,0.0005692316917702556,-0.005376401357352734,-0.0005833801114931703
1652966,0.0005738002946600318,-0.005224724765866995,-0.0005877114599570632
1653066,0.0006670202128589153,-0.005232712719589472,-0.0006818934343755245
1653166,0.0006474463734775782,-0.005224779713898897,-0.0006623201770707965
1653266,0.0006353930803015828,-0.005262418650090694,-0.0006497376598417759
1653366,0.0005957448738627136,-0.005125259980559349,-0.0006102469633333385
1653466,0.0006591101409867406,-0.004977933131158352,-0.0006713233888149261
1653566,0.0006094982381910086,-0.004916870500892401,-0.0006215533940121531
1653666,0.0004923277883790433,-0.004913650453090668,-0.0005041225231252611
1653766,0.0006101962644606829,-0.004756843205541372,-0.0006224042735993862
1653866,0.00042434196802787483,-0.004586041904985905,-0.0004359025333542377
1653966,0.00032979020033963025,-0.004673522897064686,-0.00034139814670197666
1654066,0.00032315144198946655,-0.004836831241846085,-0.0003353538631927222
1654166,0.0004925307584926486,-0.004841706249862909,-0.0005044559948146343
1654266,0.0004586303257383406,-0.0049392045475542545,-0.00047080020885914564
1654366,0.000520029803737998,-0.0049951025284826756,-0.000531831057742238
1654466,0.0004463006625883281,-0.004950112197548151,-0.00045743287773802876
1654566,0.00019660023099277169,-0.005011831875890493,-0.00020894168119411916
1654666,0.00023672085080761462,-0.005011817906051874,-0.0002490512852091342
1654766,0.0002475488290656358,-0.00484886160120368,-0.0002599840227048844
1654866,0.0001531009329482913,-0.004940516781061888,-0.00016595577471889555
1654966,0.00014182411541696638,-0.005081251263618469,-0.00015485512267332524
1655066,0.0003331045154482126,-0.005031268112361431,-0.00034669804153963923
1655166,0.00034028285881504416,-0.005029029678553343,-0.00035279523581266403
1655266,0.0003630190039984882,-0.00504404166713357,-0.0003757186350412667
1655366,0.0004526304837781936,-0.005087542347609997,-0.00046541946358047426
1655466,0.0004768273211084306,-0.005122103728353977,-0.0004890580312348902
1655566,0.00044884110684506595,-0.005248086992651224,-0.0004620690306182951
1655666,0.0005180234438739717,-0.005223307758569717,-0.0005310525302775204
1655766,0.0004825390060432255,-0.0052664135582745075,-0.0004966756678186357
1655866,0.0004116212949156761,-0.005127155687659979,-0.00042603665497154
1655966,0.0005244098138064146,-0.00526000838726759,-0.0005386322736740112
1656066,0.0007002091151662171,-0.005323190242052078,-0.0007145738345570862
1656166,0.0006303718546405435,-0.005329994019120932,-0.0006443841848522425
1656266,0.0005409546429291368,-0.005400848109275103,-0.0005559585988521576
1656366,0.0005801375955343246,-0.00534968264400959,-0.0005945401499047875
1656466,0.0006188786937855184,-0.005272100679576397,-0.0006333160563372076
1656566,0.0005449695745483041,-0.005203982349485159,-0.0005587716586887836
1656666,0.0006591494893655181,-0.005298490170389414,-0.0006725186249241233
1656766,0.0007278675911948085,-0.00535673089325428,-0.0007427458185702562
1656866,0.0005917584639973938,-0.005347553174942732,-0.0006055666017346084
1656966,0.0006788779865019023,-0.005445443093776703,-0.0006934933480806649
1657066,0.0005844398983754218,-0.005520885344594717,-0.0005998323322273791
1657166,0.0007404075004160404,-0.0057076155208051205,-0.0007558770012110472
1657266,0.0008880317909643054,-0.005799313075840473,-0.0009034994291141629
1657366,0.0007983433315530419,-0.005775914061814547,-0.0008134354138746858
1657466,0.0008465321152471006,-0.005732058547437191,-0.0008614367689006031
1657566,0.0008215170819312334,-0.005766753572970629,-0.0008359177736565471
1657666,0.000698618998285383,-0.005689402110874653,-0.0007124198018573225
1657766,0.0008228866499848664,-0.0057126921601593494,-0.0008379420614801347
1657866,0.0007964802789501846,-0.005501163192093372,-0.000810842087958008
1657966,0.0009617073810659349,-0.005613944958895445,-0.0009776244405657053
1658066,0.0008125028689391911,-0.005625274498015642,-0.000828191579785198
1658166,0.0007517448393628001,-0.005574212409555912,-0.0007668453035876155
1658266,0.0008467319421470165,-0.005397447384893894,-0.0008620639564469457
1658366,0.0007753926911391318,-0.005457611288875341,-0.0007913638255558908
1658466,0.0009641522192396224,-0.0054867686703801155,-0.0009796213125810027
1658566,0.0010343358153477311,-0.005387425422668457,-0.0010487561812624335
1658666,0.0008222149917855859,-0.005262418650090694,-0.0008367421105504036
1658766,0.0008855403284542263,-0.005233629606664181,-0.0009001156431622803
1658866,0.0007921435171738267,-0.00510901864618063,-0.0008061961270868778
1658966,0.0006197024486027658,-0.005306612234562635,-0.000633362855296582
1659066,0.0006738541997037828,-0.00525566516444087,-0.0006871027289889753
1659166,0.0008064931025728583,-0.005352797918021679,-0.0008194643305614591
1659266,0.0006301167886704206,-0.005445628426969051,-0.0006456497358158231
1659366,0.0007380654569715261,-0.005347681697458029,-0.000753018306568265
1659466,0.0008196918061003089,-0.0053081507794559,-0.0008341214852407575
1659566,0.0007943371310830116,-0.0053190309554338455,-0.0008088528411462903
1659666,0.0006923672626726329,-0.005427974741905928,-0.0007069243001751602
1659766,0.000749449769500643,-0.005455267149955034,-0.0007626403239555657
1659866,0.0009027892956510186,-0.005517230834811926,-0.0009163357317447662
1659966,0.0007602170808240771,-0.00540449982509017,-0.0007746423361822963
1660066,0.0007682950817979872,-0.005270501133054495,-0.000782694376539439
1660166,0.000887763686478138,-0.005257595330476761,-0.0009020458674058318
1660266,0.0009272776078432798,-0.0053983717225492,-0.0009412463987246156
1660367,0.0008672449039295316,-0.005378762725740671,-0.0008809404680505395
1660467,0.000945154286455363,-0.005287789739668369,-0.0009579545003362
1660566,0.0009610109846107662,-0.005272495094686747,-0.0009746082942001522
1660666,0.0009007065673358738,-0.005176670383661985,-0.0009147944510914385
1660767,0.0007208359311334789,-0.005371837876737118,-0.000734671310056001
1660867,0.0006935939891263843,-0.0053802672773599625,-0.0007077195914462209
1660967,0.0006784089491702616,-0.005372663959860802,-0.000691664929036051
1661067,0.0007711054058745503,-0.00536839896813035,-0.0007853417191654444
1661167,0.0006763001438230276,-0.00521277217194438,-0.0006907979259267449
1661267,0.0007784515037201345,-0.005130298435688019,-0.0007931993459351361
1661368,0.0006139982724562287,-0.005100321490317583,-0.0006283670663833618
1661468,0.0007525511900894344,-0.005180491134524345,-0.0007659209077246487
1661568,0.0007508929120376706,-0.005037285387516022,-0.0007632861379534006
1661667,0.000552319223061204,-0.0054125976748764515,-0.0005652639083564281
1661768,0.0005036363145336509,-0.005227999296039343,-0.0005169031210243702
1661868,0.0003087993245571852,-0.0053098006173968315,-0.00032131170155480504
1661968,0.0006556997541338205,-0.005281278397887945,-0.0006671535084024072
1662068,0.0007009010878391564,-0.005481799133121967,-0.0007132852333597839
1662168,0.0008299191831611097,-0.005366210825741291,-0.000841561530251056
1662268,0.0007741202134639025,-0.005374988075345755,-0.0007865256629884243
1662369,0.000760216498747468,-0.005433409474790096,-0.000771684804931283
1662468,0.0007769802468828857,-0.0054291184060275555,-0.0007882487843744457
1662568,0.0006122797494754195,-0.005612741224467754,-0.0006242492236196995
1662668,0.000704329286236316,-0.005604883655905724,-0.0007162826950661838
1662768,0.0005416862550191581,-0.005371213424950838,-0.0005532785435207188
1662868,0.0008407824789173901,-0.0055333999916911125,-0.0008521174895577133
1662968,0.0008399257203564048,-0.005383819807320833,-0.0008518955437466502
1663068,0.0007217387901619077,-0.005319434218108654,-0.0007337842835113406
1663169,0.0008922440465539694,-0.0053887320682406425,-0.0009039180586114526
1663268,0.000811742793302983,-0.0053439391776919365,-0.0008249463862739503
1663366,0.0006298951338976622,-0.005334253888577223,-0.0006419336423277855
1663466,0.0007093081367202103,-0.005476848222315311,-0.0007206472218967974
1663566,0.0009835204109549522,-0.005500502418726683,-0.000994415022432804
1663666,0.0013047477696090937,-0.005447555799037218,-0.0013153506442904472
1663766,0.0010257952380925417,-0.005392284598201513,-0.001036661909893155
1663866,0.0008679039892740548,-0.005293012596666813,-0.0008784138481132686
1663966,0.0008108981419354677,-0.0053215934894979,-0.0008219854207709432
1664066,0.0009950489038601518,-0.005220863502472639,-0.0010057940380647779
1664166,0.0008110940689221025,-0.0050617060624063015,-0.0008224957855418324
1664266,0.0007169549935497344,-0.005240369588136673,-0.0007289962959475815
1664366,0.0008152808295562863,-0.005205082707107067,-0.0008262534392997622
1664466,0.0008197627612389624,-0.005061190575361252,-0.0008301090565510094
1664566,0.0007999641820788383,-0.00527495052665472,-0.0008111260831356049
1664666,0.0008038870291784406,-0.005351549945771694,-0.0008142095757648349
1664766,0.0008259451715275645,-0.005418567452579737,-0.0008368283743038774
1664866,0.0007813104311935604,-0.005336718168109655,-0.0007934242603369057
1664966,0.0006306383875198662,-0.005413427017629147,-0.0006437294068746269
1665066,0.0006482750759460032,-0.005414063110947609,-0.0006613098667003214
1665166,0.0007280665449798107,-0.005198771599680185,-0.000740397721529007
1665266,0.000975358416326344,-0.005206483416259289,-0.000987021834589541
1665366,0.0011259374441578984,-0.005374750588089228,-0.001138656516559422
1665466,0.0012329259188845754,-0.005306413397192955,-0.0012454987736418843
1665566,0.0011265886714681983,-0.005341316573321819,-0.0011402698000892997
1665666,0.0007674613734707236,-0.005517930258065462,-0.0007813877891749144
1665766,0.0009888052009046078,-0.005584632977843285,-0.0010015703737735748
1665866,0.0009730338933877647,-0.0056720878928899765,-0.0009867623448371887
1665966,0.0008935793885029852,-0.0056120227091014385,-0.0009075956768356264
1666066,0.0008404072723351419,-0.005710164550691843,-0.0008545251912437379
1666166,0.000696973642334342,-0.005746693816035986,-0.0007114943582564592
1666266,0.0006889752694405615,-0.0056426082737743855,-0.0007029871339909732
1666366,0.0008386861882172525,-0.005773863289505243,-0.0008522730204276741
1666466,0.0008661614265292883,-0.005847577471286058,-0.0008793629240244627
1666566,0.000821335765067488,-0.005685013253241777,-0.0008341983775608242
1666666,0.0007671319181099534,-0.005715684965252876,-0.0007801654282957315
1666766,0.0007083651726134121,-0.005614947527647018,-0.0007215203368104994
1666866,0.0005459052044898272,-0.005664631258696318,-0.0005588039057329297
1666966,0.0005719818291254342,-0.005655104760080576,-0.0005852413014508784
1667066,0.0006684957770630717,-0.005741406232118607,-0.0006815418601036072
1667166,0.0006761366967111826,-0.005864438600838184,-0.0006899641593918204
1667266,0.0007535216282121837,-0.005672055296599865,-0.0007670203340239823
1667366,0.0007731111254543066,-0.005489957518875599,-0.0007850485853850842
1667466,0.0007573473267257214,-0.005422959104180336,-0.0007697746623307467
1667566,0.0006309915916062891,-0.00553894741460681,-0.0006430962239392102
1667666,0.0006204665987752378,-0.005523843225091696,-0.00063245341880247
1667766,0.0005170766380615532,-0.005816600285470486,-0.0005300167831592262
1667866,0.00042740770732052624,-0.005648951977491379,-0.00044034988968633115
1667966,0.0004203211865387857,-0.005520140286535025,-0.0004330903757363558
1668066,0.0005117752007208765,-0.005486231297254562,-0.0005239244201220572
1668166,0.00039171986281871796,-0.005422243848443031,-0.00040271790931001306
1668266,0.00032795939478091896,-0.005509169306606054,-0.0003408715419936925
1668366,0.0005031608161516488,-0.00531788170337677,-0.0005130323697812855
1668466,0.00037875797715969384,-0.005248718429356813,-0.00038766892976127565
1668566,0.00048691153642721474,-0.005331613589078188,-0.000495856162160635
1668666,0.0006054933764971793,-0.005362743977457285,-0.0006143554928712547
1668766,0.0003626756079029292,-0.0052352892234921455,-0.00037195676122792065
1668866,0.0003371635975781828,-0.005107120145112276,-0.0003471648378763348
1668966,0.0005001945537514985,-0.005259036086499691,-0.0005100055714137852
1669066,0.0005320854252204299,-0.005347068887203932,-0.0005430340534076095
