Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
717473,0.3900752067565918,0.26759597659111023,0.037926748394966125,-1.2948389053344727,-0.1805027276277542,3.3497281074523926
717513,0.39013344049453735,0.26760032773017883,0.03803486004471779,-1.2989227771759033,-0.19045455753803253,3.349923610687256
717553,0.3900558054447174,0.2673744857311249,0.038208816200494766,-1.2952895164489746,-0.1887650042772293,3.3368563652038574
717593,0.38998305797576904,0.2668265402317047,0.03857272118330002,-1.2857810258865356,-0.19064268469810486,3.349508047103882
717635,0.39018797874450684,0.26699820160865784,0.038502562791109085,-1.294850468635559,-0.21122735738754272,3.3436312675476074
717673,0.39010342955589294,0.2668636441230774,0.038417890667915344,-1.305423617362976,-0.2070029079914093,3.3396315574645996
717713,0.39006683230400085,0.26689061522483826,0.03849644586443901,-1.3178783655166626,-0.20066411793231964,3.3438303470611572
717753,0.3900860846042633,0.2669227719306946,0.038509391248226166,-1.3160481452941895,-0.1958402842283249,3.331592082977295
717793,0.3900408446788788,0.26684966683387756,0.03855782374739647,-1.3180184364318848,-0.19155892729759216,3.328915596008301
717833,0.39014723896980286,0.2672206163406372,0.038291122764348984,-1.3245054483413696,-0.19790415465831757,3.338906764984131
717873,0.39021095633506775,0.2673831880092621,0.03821546956896782,-1.3308496475219727,-0.19642169773578644,3.3407602310180664
717913,0.3901159465312958,0.2674085795879364,0.038243912160396576,-1.333205223083496,-0.1858980357646942,3.337240695953369
717953,0.39011508226394653,0.2673804759979248,0.03825213387608528,-1.3305397033691406,-0.19146724045276642,3.3489389419555664
717993,0.3900856673717499,0.2673788368701935,0.03825218603014946,-1.3260670900344849,-0.1897086501121521,3.3340635299682617
718033,0.39012420177459717,0.2673703134059906,0.03821658343076706,-1.3192840814590454,-0.18728958070278168,3.3298416137695312
718073,0.39015182852745056,0.2672973573207855,0.03825471177697182,-1.3111258745193481,-0.1918289214372635,3.338160991668701
718113,0.390146940946579,0.2673030495643616,0.038046855479478836,-1.3082869052886963,-0.18267133831977844,3.3261003494262695
718153,0.39017096161842346,0.2675849199295044,0.03774382919073105,-1.3109045028686523,-0.18107275664806366,3.3363003730773926
718193,0.39019230008125305,0.2676275372505188,0.03784865513443947,-1.3108422756195068,-0.18128441274166107,3.3432655334472656
718233,0.39015552401542664,0.26771944761276245,0.037716981023550034,-1.305457353591919,-0.17890173196792603,3.348520278930664
718273,0.39011892676353455,0.26807594299316406,0.0374336764216423,-1.3056509494781494,-0.17663075029850006,3.3490915298461914
718313,0.39013922214508057,0.26821327209472656,0.037275154143571854,-1.2965677976608276,-0.17565065622329712,3.345280885696411
718353,0.39009442925453186,0.2681911289691925,0.0373009517788887,-1.296000599861145,-0.1668110489845276,3.3312795162200928
718393,0.39009547233581543,0.26829957962036133,0.037134598940610886,-1.2884823083877563,-0.1634017676115036,3.333120107650757
718433,0.39005711674690247,0.26827552914619446,0.037162501364946365,-1.2939594984054565,-0.16351284086704254,3.3245418071746826
718473,0.3902141749858856,0.2683574855327606,0.037092890590429306,-1.2908217906951904,-0.1871878206729889,3.3236684799194336
718513,0.3902054727077484,0.2679140567779541,0.037339795380830765,-1.274774432182312,-0.18354986608028412,3.3351669311523438
718554,0.390238493680954,0.2681099474430084,0.03729570657014847,-1.2737408876419067,-0.17794817686080933,3.3332066535949707
718593,0.3902287781238556,0.2679639160633087,0.03733043000102043,-1.2601133584976196,-0.175852969288826,3.352564811706543
718633,0.3902188837528229,0.2680494785308838,0.03735613450407982,-1.260399341583252,-0.1703425794839859,3.353240966796875
718673,0.3901847004890442,0.26861220598220825,0.036928556859493256,-1.2670048475265503,-0.1660710573196411,3.3815488815307617
718713,0.3901665508747101,0.26842448115348816,0.03712477535009384,-1.2579536437988281,-0.16800391674041748,3.384089946746826
718753,0.39015334844589233,0.26820772886276245,0.03730137273669243,-1.2491402626037598,-0.16732589900493622,3.3725366592407227
718793,0.3901446759700775,0.2678990960121155,0.037507735192775726,-1.240878939628601,-0.16922307014465332,3.3743293285369873
718833,0.39016860723495483,0.26810476183891296,0.037316687405109406,-1.2421181201934814,-0.1708969622850418,3.3831751346588135
718873,0.3902183175086975,0.2683551013469696,0.03708493709564209,-1.2388046979904175,-0.16940946877002716,3.37742280960083
718913,0.3902147710323334,0.2682361900806427,0.03723469749093056,-1.2383708953857422,-0.16894520819187164,3.387199640274048
718954,0.39018014073371887,0.26830992102622986,0.037206169217824936,-1.2386640310287476,-0.15977808833122253,3.387014865875244
718993,0.39024415612220764,0.26854756474494934,0.03692396730184555,-1.2323124408721924,-0.16183440387248993,3.3984198570251465
719033,0.3901815116405487,0.26853325963020325,0.036963917315006256,-1.228325366973877,-0.15932342410087585,3.383284568786621
719073,0.3902817368507385,0.2685791254043579,0.03689588978886604,-1.2251206636428833,-0.16791048645973206,3.377107858657837
719113,0.39023396372795105,0.2685331702232361,0.03704480454325676,-1.2282544374465942,-0.1622525304555893,3.3807971477508545
719154,0.39024507999420166,0.2687642574310303,0.036880094558000565,-1.2327858209609985,-0.16360190510749817,3.3787341117858887
