0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.997582645549772939e-01
1.000000000913348730e+00,5.923580689639523275e-09,9.985863736845072003e-01
9.999999883164248926e-01,7.410587109179830463e-08,9.965799467276842405e-01
9.999997811389290669e-01,3.795673464022770806e-07,9.938444149679801498e-01
9.999986116566825789e-01,1.297846897438739626e-06,9.904840426793568575e-01
9.999945373104831559e-01,3.513418992953755254e-06,9.865885132613718689e-01
9.999839169990873966e-01,8.117005600897474126e-06,9.822304922469368149e-01
9.999609570764471655e-01,1.675202794408125123e-05,9.774723711317763186e-01
9.999175376223033984e-01,3.174366982099926176e-05,9.723641520492557477e-01
9.998433238162994785e-01,5.630889452140772826e-05,9.669449890133882120e-01
9.997263613379497871e-01,9.481456809524641308e-05,9.612373998085743665e-01
9.995523700251914834e-01,1.532990839415066561e-04,9.552666666515081673e-01
9.993047735948470400e-01,2.395664483984263026e-04,9.490582384492050050e-01
9.989646588576958086e-01,3.632959056478207043e-04,9.426370795002583236e-01
9.985114011403651846e-01,5.357686110815992192e-04,9.360210870840522945e-01
9.979212430291825031e-01,7.702506797280701551e-04,9.292307192419728690e-01
9.971683923667779004e-01,1.081286159879177701e-03,9.222807095370308961e-01
9.962249534715057475e-01,1.484364479017352429e-03,9.151822082377178980e-01
9.950609224374241668e-01,1.995580592088414158e-03,9.079434321089537852e-01
9.936440670807256126e-01,2.631728404874489249e-03,9.005699791607059135e-01
9.919396116536213226e-01,3.410462905315174344e-03,8.930658834903495435e-01
9.899115608476517503e-01,4.349406823620751567e-03,8.854314448926376979e-01
9.875242312610504891e-01,5.464941456735664983e-03,8.776612897308512240e-01
9.847403896410938939e-01,6.772940700377990710e-03,8.697500866228277117e-01
9.815245044355008774e-01,8.287146941860685373e-03,8.616866511052069244e-01
9.778460438907855545e-01,1.001734074225930221e-02,8.534497001824854490e-01
9.736725185591620368e-01,1.197258507107722136e-02,8.450219860408496597e-01
9.689695501537767264e-01,1.416126353996366785e-02,8.363895350371229886e-01
9.637052932081771051e-01,1.658924883886683799e-02,8.275344189532684025e-01
9.578493427336497446e-01,1.926069924943835110e-02,8.184369315888170293e-01
9.513769814185000229e-01,2.217649123487124702e-02,8.090707632166633800e-01
9.442565539722087564e-01,2.533954155143882184e-02,7.994177615932733794e-01
9.364573766283167400e-01,2.875144810315167360e-02,7.894581255115484808e-01
9.279520415385356102e-01,3.241152409961662456e-02,7.791685462469387646e-01
9.187140329664448268e-01,3.631785055182799177e-02,7.685246063740225342e-01
9.087184401603953798e-01,4.046680700595563923e-02,7.575005394707838846e-01
8.979368788750831110e-01,4.485414847510992703e-02,7.460733704158655222e-01
8.863445571979481352e-01,4.947281391247071447e-02,7.342174641549407133e-01
8.739174636031387111e-01,5.431426923503953480e-02,7.219072892815788789e-01
8.606293438936861717e-01,5.936947546677542181e-02,7.091196615411115012e-01
8.464562916407751825e-01,6.462789458037458690e-02,6.958305562308542136e-01
8.313698673032205999e-01,7.007897672295272662e-02,6.820188769926388561e-01
8.153408299967167538e-01,7.571105615939409395e-02,6.676647749014403832e-01
7.983474261093099766e-01,8.150943969852715576e-02,6.527462939944658205e-01
7.803660532708305286e-01,8.745787150660035147e-02,6.372442735717548379e-01
7.613774399703930884e-01,9.353738676497147519e-02,6.211401282907754728e-01
7.413663969971464596e-01,9.972659708150823088e-02,6.044164592672629510e-01
7.203155755770226376e-01,1.060028519044972917e-01,5.870597959492087625e-01
6.982128288422281281e-01,1.123415351788515787e-01,5.690584519478806280e-01
6.750428803521745236e-01,1.187166972407034671e-01,5.504053434298461500e-01
6.507959019161929648e-01,1.251007034875493695e-01,5.310952856008873679e-01
6.254607108117385961e-01,1.314648273702239134e-01,5.111271007971351921e-01
5.990240022566312161e-01,1.377796498356036181e-01,4.905043855317611778e-01
5.714786616718450230e-01,1.440158102091551318e-01,4.692334179675932693e-01
5.428237311594996672e-01,1.501451561459137551e-01,4.473231838428763374e-01
5.130611244959288886e-01,1.561405566920583965e-01,4.247864211264375522e-01
4.821829414358164145e-01,1.619740323477435462e-01,4.016435605416173171e-01
4.501839289531008315e-01,1.676184763660902854e-01,3.779185272213793079e-01
4.170720984431312006e-01,1.730503978515550711e-01,3.536344443394269788e-01
3.828522174936963562e-01,1.782471810208611507e-01,3.288184231658717316e-01
3.475335423233957277e-01,1.831882037666741347e-01,3.034983287103472094e-01
3.111264556010703286e-01,1.878538283636627670e-01,2.777038158728075690e-01
2.736424942633813306e-01,1.922253081730096458e-01,2.514661213486787950e-01
2.350944377980926925e-01,1.962849023350812516e-01,2.248182435321380013e-01
1.954978055910299717e-01,2.000163517795218726e-01,1.977947954856147106e-01
1.548668442783752430e-01,2.034038475786696665e-01,1.704349758566147954e-01
1.132191736328621579e-01,2.064337178982281751e-01,1.427802035292717320e-01
7.058093385149562249e-02,2.090962302708892218e-01,1.148706303787761507e-01
2.698131909293766117e-02,2.113836795763444631e-01,8.674837354045585036e-02
-1.754950033309845767e-02,2.132894177220731047e-01,5.845914246875127951e-02
-4.037454677482218979e-02,2.140005479731556526e-01,5.000000000000000278e-02
-4.119731045253242907e-02,2.136383566885742269e-01,5.000000000000000278e-02
-4.247442027696789885e-02,2.130760797395434281e-01,5.000000000000000278e-02
-4.411804337568003137e-02,2.123522184001997715e-01,5.000000000000000278e-02
-4.604731047503404784e-02,2.115022955550086015e-01,5.000000000000000278e-02
-4.819210769045047943e-02,2.105572366280763774e-01,5.000000000000000278e-02
-5.049480502809280263e-02,2.095425441586927506e-01,5.000000000000000278e-02
-5.289975070820324143e-02,2.084827178254620161e-01,5.000000000000000278e-02
-5.535945876977536872e-02,2.073986812641766819e-01,5.000000000000000278e-02
-5.783379140618735703e-02,2.063084426052765319e-01,5.000202199800726083e-02
-6.030807781391888528e-02,2.052190354274977813e-01,5.003754216610194899e-02
-6.278510987328125847e-02,2.041312047014240960e-01,5.015269564884341363e-02
-6.526670001097902019e-02,2.030477099725523094e-01,5.038368854851141970e-02
-6.775450549491165986e-02,2.019727693627819676e-01,5.076198527465299037e-02
-7.025035236806601024e-02,2.009121672455539132e-01,5.130275777199619358e-02
-7.275679595469700112e-02,1.998734480864015894e-01,5.202796540075038667e-02
-7.527708727316095860e-02,1.988658358530256964e-01,5.296077943224374029e-02
-7.781522533676056563e-02,1.978998100828962825e-01,5.410819945958163929e-02
-8.037626446900256183e-02,1.969871736912873483e-01,5.546628341027325798e-02
-8.296625947094363185e-02,1.961416247572013161e-01,5.704727861704789182e-02
-8.559130843513075571e-02,1.953766966626557799e-01,5.885024859402370606e-02
-8.825760421946761414e-02,1.947054444842933330e-01,6.087096822668371099e-02
-9.097150618793446719e-02,1.941403259177513219e-01,6.310826632375457490e-02
-9.373904988090099588e-02,1.936920337832097883e-01,6.555493878890809867e-02
-9.656607717539775204e-02,1.933700997894778340e-01,6.820517162568359715e-02
-9.945807337747636367e-02,1.931828209237627381e-01,7.105519841682499116e-02
-1.024201283202597484e-01,1.931367623111773513e-01,7.409954545065995657e-02
-1.054572340358219673e-01,1.932368636707509080e-01,7.733308923402597290e-02
-1.085741890656205660e-01,1.934858604289639017e-01,8.074526294636122370e-02
-1.117765560218389048e-01,1.938859373602768998e-01,8.433062262876810100e-02
-1.150703762602573454e-01,1.944383784676841087e-01,8.808555717913654770e-02
-1.184620345288088100e-01,1.951436513722892840e-01,9.200838177094755599e-02
-1.219588247671490600e-01,1.960018320953990367e-01,9.610318092275016433e-02
-1.255678829318449818e-01,1.970113913886273049e-01,1.003696869629558397e-01
-1.292962245360952112e-01,1.981700653328127837e-01,1.048073487915202190e-01
-1.331496849406945682e-01,1.994737989230121744e-01,1.094074890718993998e-01
-1.371342783824020251e-01,2.009190587399829475e-01,1.141684990100800129e-01
-1.412553710994406686e-01,2.025024977345184496e-01,1.190904733525962600e-01
-1.455167865113556613e-01,2.042201014550422966e-01,1.241674292357767828e-01
-1.499214641289733363e-01,2.060677959272988746e-01,1.293922343841172884e-01
-1.544725590916977420e-01,2.080423830558191800e-01,1.347671749917793427e-01
-1.591707239950349850e-01,2.101390228483409062e-01,1.402846702426867043e-01
-1.640146205013950920e-01,2.123517712491911902e-01,1.459326048808721465e-01
-1.690014826795005198e-01,2.146737557386975692e-01,1.516947102308631723e-01
-1.741295292310909848e-01,2.170993668201762483e-01,1.575665674425120177e-01
-1.793957460440981366e-01,2.196230611325294124e-01,1.635370167773345096e-01
-1.847990885977746356e-01,2.222414056764419055e-01,1.696085649884670199e-01
-1.903389817827771391e-01,2.249518915553415932e-01,1.757871053700240938e-01
-1.960165832347730286e-01,2.277540531988780093e-01,1.820912756215972428e-01
-2.018329576689549265e-01,2.306477986549866077e-01,1.885367887656227703e-01
-2.077894407839868951e-01,2.336334684829329544e-01,1.951428715054248642e-01
-2.138846201245999390e-01,2.367102065459695537e-01,2.019102509991414218e-01
-2.201164311105086313e-01,2.398774827104753482e-01,2.088381381610586174e-01
-2.264830830062164180e-01,2.431356081811233694e-01,2.159351744162282538e-01
-2.329811430286346241e-01,2.464840638686318364e-01,2.232058461958665307e-01
-2.396022382679566520e-01,2.499190254352974816e-01,2.306219235844550186e-01
-2.463372604374534369e-01,2.534366296437866595e-01,2.381565280133331741e-01
-2.531768980289271220e-01,2.570332456055772763e-01,2.457863274722378866e-01
-2.601126802751053124e-01,2.607058785764606590e-01,2.534937443938490298e-01
-2.671385983434798606e-01,2.644530023849156475e-01,2.612772829514031225e-01
-2.742491032783306304e-01,2.682729149897274401e-01,2.691293911690085250e-01
-2.814396504837832214e-01,2.721644375635213220e-01,2.770453724698817011e-01
-2.887064957060701542e-01,2.761268728437203945e-01,2.850197833255842528e-01
-2.960471345395435661e-01,2.801603074210756161e-01,2.930501914128858520e-01
-3.034609005790306901e-01,2.842659723870528676e-01,3.011452346973305660e-01
-3.109478654868547132e-01,2.884446758234855968e-01,3.093064624272481300e-01
-3.185093297617399566e-01,2.926967223935715290e-01,3.175328891906922801e-01
-3.261477576952777069e-01,2.970219933053655503e-01,3.258230809167526609e-01
-3.338669495442662116e-01,3.014200559339631491e-01,3.341784809322931871e-01
-3.416719277234871455e-01,3.058899387623691957e-01,3.426061325186889328e-01
-3.495678119171831133e-01,3.104293155136273463e-01,3.511081736617022164e-01
-3.575600016969795458e-01,3.150353794860737411e-01,3.596907029406256062e-01
-3.656536713576923892e-01,3.197044531828782121e-01,3.683586193487373150e-01
-3.738541813648634249e-01,3.244319515639098039e-01,3.771153380347770367e-01
-3.821665392151835650e-01,3.292122238004502877e-01,3.859573667148062937e-01
-3.905969288546408680e-01,3.340396114236470759e-01,3.948906942146645505e-01
-3.991507933102278471e-01,3.389077777954682680e-01,4.039148259888534764e-01
-4.078316118920823907e-01,3.438097381970274258e-01,4.130160285766230621e-01
-4.166425373890951245e-01,3.487383194320383129e-01,4.221816096468007373e-01
-4.255862531884191391e-01,3.536860450821723290e-01,4.314024669066878204e-01
-4.346642971988656234e-01,3.586451534541729713e-01,4.406700323229807981e-01
-4.438769094384097946e-01,3.636075361420205154e-01,4.499725716426746791e-01
-4.532239914337051201e-01,3.685647029591161417e-01,4.593004483227642876e-01
-4.627062901375350590e-01,3.735079302054452599e-01,4.686550930230493073e-01
