0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.071067811865476838e-01,-7.071067811865474617e-01,9.997582095298952476e-01
-7.071067832919104568e-01,-7.071067814741058832e-01,9.986048403846714550e-01
-7.071068643786725394e-01,-7.071067392758600967e-01,9.966872582215615672e-01
-7.071074560878495285e-01,-7.071062617443826248e-01,9.941775829127967867e-01
-7.071097453692318791e-01,-7.071040810681835653e-01,9.912271981946960686e-01
-7.071161118484122765e-01,-7.070976978358131104e-01,9.879651768681242396e-01
-7.071302723101423604e-01,-7.070831705084114072e-01,9.845037977812041152e-01
-7.071572410326066871e-01,-7.070555384549964684e-01,9.809295032186718943e-01
-7.072033839285283285e-01,-7.070091319844088451e-01,9.773118059803556079e-01
-7.072762965197653129e-01,-7.069377768194382572e-01,9.737088148802193199e-01
-7.073847918039438687e-01,-7.068352660300464274e-01,9.701623755678847605e-01
-7.075385832328668911e-01,-7.066962043959206241e-01,9.666913601701379033e-01
-7.077481112268889651e-01,-7.065156802688825621e-01,9.633098449734756041e-01
-7.080246698034373676e-01,-7.062887907417778610e-01,9.600403560968978622e-01
-7.083795705565232304e-01,-7.060109376331943354e-01,9.568983843706653225e-01
-7.088241416826647212e-01,-7.056769993625835458e-01,9.538962179105939798e-01
-7.093696935247614244e-01,-7.052808009329879502e-01,9.510426500130192418e-01
-7.100272055981602382e-01,-7.048148780887271148e-01,9.483453351123370956e-01
-7.108056294158986432e-01,-7.042711860606541974e-01,9.458007981489031657e-01
-7.117131912321624787e-01,-7.036402273113023798e-01,9.434103575985000045e-01
-7.127568295664634679e-01,-7.029117985617852060e-01,9.411713376860035840e-01
-7.139427602288981323e-01,-7.020750362876122530e-01,9.390793025989865317e-01
-7.152766987762295692e-01,-7.011186429204210313e-01,9.371296201623472433e-01
-7.167642425494514802e-01,-7.000308082788699870e-01,9.353188994891576957e-01
-7.184105265006386354e-01,-6.987996376899793249e-01,9.336402750306113107e-01
-7.202204943516528068e-01,-6.974131147602495862e-01,9.320854984973869772e-01
-7.221981410660646139e-01,-6.958598787881233871e-01,9.306410474778646913e-01
-7.243479521523334963e-01,-6.941277790196613839e-01,9.292990630893762649e-01
-7.266730190323953398e-01,-6.922054898710563453e-01,9.280450340354127192e-01
