Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
3295032,0.2053481638431549,0.023529861122369766,0.019464585930109024,-1.4825353622436523,-0.082052081823349,13.661917686462402
3295072,0.20522865653038025,0.024347912520170212,0.018671168014407158,-1.4996750354766846,-0.08260005712509155,13.67922592163086
3295114,0.20518812537193298,0.02439158782362938,0.018586838617920876,-1.4911468029022217,-0.08305277675390244,13.697996139526367
3295152,0.20531068742275238,0.024381274357438087,0.018516678363084793,-1.4869881868362427,-0.08762025088071823,13.671647071838379
3295192,0.2051323801279068,0.024632491171360016,0.01817222684621811,-1.483040452003479,-0.07987527549266815,13.66594123840332
3295232,0.2052762806415558,0.024590378627181053,0.018321625888347626,-1.4819910526275635,-0.08852030336856842,13.646865844726562
3295272,0.20523490011692047,0.02481820061802864,0.018021050840616226,-1.475534200668335,-0.09253185987472534,13.656006813049316
3295314,0.20519573986530304,0.025139041244983673,0.017620587721467018,-1.4747841358184814,-0.09322533011436462,13.660859107971191
3295352,0.2051776498556137,0.025021491572260857,0.017752252519130707,-1.470258116722107,-0.09115098416805267,13.650585174560547
3295392,0.20521430671215057,0.025092320516705513,0.017458729445934296,-1.4597522020339966,-0.08934906870126724,13.662714958190918
3295432,0.20526665449142456,0.02489238791167736,0.01764579303562641,-1.4537643194198608,-0.09051921218633652,13.645801544189453
3295472,0.20524145662784576,0.025278141722083092,0.01723070815205574,-1.4601808786392212,-0.09187997877597809,13.653972625732422
3295514,0.20510560274124146,0.02544201724231243,0.01714128442108631,-1.4653880596160889,-0.08940516412258148,13.66788387298584
3295552,0.20512305200099945,0.02521284483373165,0.01747117005288601,-1.459227204322815,-0.08388762176036835,13.663873672485352
3295592,0.2051255851984024,0.025639038532972336,0.017096882686018944,-1.4643670320510864,-0.08708975464105606,13.688868522644043
3295632,0.20513911545276642,0.025446338579058647,0.017217962071299553,-1.4530366659164429,-0.08363509923219681,13.664383888244629
3295672,0.20504237711429596,0.025625990703701973,0.0170560572296381,-1.4531844854354858,-0.07761655002832413,13.674817085266113
3295715,0.20508703589439392,0.02555549517273903,0.016901953145861626,-1.4416697025299072,-0.07415582984685898,13.681501388549805
3295752,0.2051631361246109,0.02552766352891922,0.01702756993472576,-1.4419522285461426,-0.07705153524875641,13.673375129699707
3295792,0.2050955593585968,0.025042252615094185,0.01746814139187336,-1.4282740354537964,-0.07376907020807266,13.680652618408203
3295832,0.20521369576454163,0.024924710392951965,0.01760905049741268,-1.4308569431304932,-0.08373700827360153,13.686751365661621
3295872,0.2052495926618576,0.024941036477684975,0.01765383593738079,-1.4353762865066528,-0.08776486665010452,13.67589282989502
3295914,0.20501089096069336,0.025213154032826424,0.01734492927789688,-1.4417898654937744,-0.0880577564239502,13.695991516113281
3295952,0.2051410973072052,0.024993665516376495,0.01779829151928425,-1.4452887773513794,-0.09943675994873047,13.679412841796875
3295992,0.20525480806827545,0.024870891124010086,0.01790781319141388,-1.4405298233032227,-0.10805195569992065,13.691971778869629
3296032,0.205088272690773,0.02527938038110733,0.017563050612807274,-1.4504023790359497,-0.10377799719572067,13.71043586730957
