Timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw
3204512,0.1831047087907791,0.03487318754196167,0.021509207785129547,-0.9371311664581299,-0.04620860889554024,3.483750820159912
3204552,0.1831803172826767,0.03496949374675751,0.02144099399447441,-0.9419335126876831,-0.05277011916041374,3.4862494468688965
3204592,0.18308240175247192,0.035098351538181305,0.021362299099564552,-0.9435739517211914,-0.04451315104961395,3.4758548736572266
3204632,0.18317562341690063,0.03490101918578148,0.021455315873026848,-0.9350491166114807,-0.05039049685001373,3.481254816055298
3204672,0.18312571942806244,0.035441454499959946,0.02111968956887722,-0.953840434551239,-0.04234104976058006,3.4766979217529297
3204712,0.183150053024292,0.03548787906765938,0.021146757528185844,-0.9519557356834412,-0.039850231260061264,3.479102373123169
3204752,0.1831129491329193,0.03544846549630165,0.0211399607360363,-0.9481759667396545,-0.03843791037797928,3.4759202003479004
3204795,0.18310800194740295,0.03526873514056206,0.02125389128923416,-0.943540096282959,-0.03590625151991844,3.471585273742676
3204832,0.18309934437274933,0.03496050462126732,0.021473830565810204,-0.9401638507843018,-0.037324536591768265,3.4867777824401855
3204872,0.18309372663497925,0.03516126051545143,0.02119370363652706,-0.9486858248710632,-0.04471658542752266,3.4852046966552734
3204912,0.18319310247898102,0.03499547764658928,0.0213813167065382,-0.9512037038803101,-0.047400347888469696,3.4789249897003174
3204952,0.18307553231716156,0.03512664884328842,0.02118753083050251,-0.9480279684066772,-0.046798307448625565,3.464261770248413
3204994,0.18313902616500854,0.035153742879629135,0.02122810296714306,-0.9523704648017883,-0.06045917049050331,3.4644274711608887
3205032,0.18316559493541718,0.03494489938020706,0.021369654685258865,-0.9409493207931519,-0.06293089687824249,3.4728848934173584
3205072,0.18312686681747437,0.03510262444615364,0.021230217069387436,-0.942967414855957,-0.05575671046972275,3.4656851291656494
3205112,0.1832030713558197,0.035202886909246445,0.021185114979743958,-0.9533515572547913,-0.061294302344322205,3.470646381378174
3205152,0.1831800788640976,0.035121530294418335,0.021267937496304512,-0.9456533789634705,-0.05715610831975937,3.4809460639953613
3205195,0.18309836089611053,0.03514845296740532,0.02127942256629467,-0.9531880617141724,-0.05164135992527008,3.46958327293396
3205232,0.18316872417926788,0.03516039997339249,0.021354565396904945,-0.9556288719177246,-0.056395236402750015,3.474839210510254
3205272,0.1831386536359787,0.03499877452850342,0.021378811448812485,-0.9455205202102661,-0.04876655712723732,3.4625580310821533
3205312,0.1831112951040268,0.03498300164937973,0.021329624578356743,-0.9511339068412781,-0.04246817156672478,3.4566590785980225
3205352,0.18313579261302948,0.03514452651143074,0.021281080320477486,-0.9533047080039978,-0.041629690676927567,3.4530394077301025
3205395,0.18319493532180786,0.03490038216114044,0.02162942662835121,-0.9501710534095764,-0.041192665696144104,3.4569621086120605
3205432,0.18314188718795776,0.03488750010728836,0.02145589515566826,-0.9443760514259338,-0.03744802251458168,3.461761474609375
3205472,0.18306021392345428,0.03535947576165199,0.021022483706474304,-0.9592210650444031,-0.03577795624732971,3.4625422954559326
3205512,0.1831376850605011,0.03511403128504753,0.02133687026798725,-0.9578116536140442,-0.039845529943704605,3.4762320518493652
3205552,0.18313923478126526,0.035048630088567734,0.0214456208050251,-0.9574533104896545,-0.040177155286073685,3.483311176300049
3205592,0.1831088811159134,0.035011328756809235,0.021465735509991646,-0.9557710289955139,-0.037925925105810165,3.4867773056030273
3205632,0.18310843408107758,0.035017695277929306,0.021543074399232864,-0.9571606516838074,-0.04251367226243019,3.499431848526001
3205672,0.18303540349006653,0.03498886153101921,0.02150515839457512,-0.9535389542579651,-0.0424116775393486,3.494701862335205
3205712,0.18312975764274597,0.034836187958717346,0.02160908281803131,-0.9530574083328247,-0.04353805631399155,3.5008676052093506
3205752,0.1831328272819519,0.0347156785428524,0.021741582080721855,-0.9500730633735657,-0.039817098528146744,3.4896531105041504
3205792,0.1831168532371521,0.034838151186704636,0.021758252754807472,-0.9610427618026733,-0.03926467522978783,3.48468017578125
3205832,0.18322794139385223,0.03454381972551346,0.022107627242803574,-0.9621906876564026,-0.055065855383872986,3.4789278507232666
3205872,0.18327532708644867,0.034345149993896484,0.022482996806502342,-0.9656180739402771,-0.06228920817375183,3.4737656116485596
3205913,0.18324506282806396,0.034070756286382675,0.022874323651194572,-0.9623182415962219,-0.058190979063510895,3.487837076187134
3205952,0.18323443830013275,0.034109413623809814,0.022925565019249916,-0.9624413847923279,-0.05094796419143677,3.4772963523864746
3205992,0.18321292102336884,0.03378508239984512,0.023118549957871437,-0.9469033479690552,-0.04587690159678459,3.4675676822662354
3206032,0.18302656710147858,0.0341234914958477,0.02281446009874344,-1.0526652336120605,-0.087303526699543,3.684082269668579
3206072,0.1833820790052414,0.033789437264204025,0.023012684658169746,-1.2288776636123657,-0.2168419063091278,3.5162277221679688
3206112,0.1834976077079773,0.033850133419036865,0.023028317838907242,-1.449272632598877,-0.307707816362381,3.4542837142944336
3206152,0.18344256281852722,0.03403637930750847,0.023119153454899788,-1.7314488887786865,-0.5307709574699402,3.5041234493255615
3206192,0.18301817774772644,0.03337967023253441,0.023600516840815544,-1.6419410705566406,-0.3523804545402527,3.629102945327759
3206232,0.182322159409523,0.03269338235259056,0.024837875738739967,-1.2322497367858887,0.6716384291648865,3.908851385116577
3206272,0.18113695085048676,0.0328514389693737,0.02817756123840809,-1.9639866352081299,2.589266061782837,4.6887526512146
3206313,0.17948172986507416,0.033839672803878784,0.03874601051211357,-1.95229971408844,2.061133623123169,4.7873077392578125
3206352,0.17766930162906647,0.03527054563164711,0.048300664871931076,-2.1056063175201416,1.9491194486618042,3.5566399097442627
3206392,0.17798741161823273,0.03786364197731018,0.06548459082841873,-2.672605276107788,1.8201320171356201,3.9195520877838135
3206432,0.18053904175758362,0.04335406795144081,0.0831385999917984,-2.2089169025421143,2.1620936393737793,5.168004989624023
3206472,0.18325263261795044,0.0515776202082634,0.10497751832008362,-2.602411985397339,2.864095449447632,5.732738494873047
3206513,0.18457090854644775,0.06548969447612762,0.1247154101729393,-2.6290884017944336,3.489037036895752,6.041638374328613
3206552,0.18677793443202972,0.07996146380901337,0.148106187582016,-2.5760867595672607,5.229001522064209,5.788125991821289
3206592,0.18972563743591309,0.09201545268297195,0.17706260085105896,-1.2881386280059814,6.357905387878418,7.220843315124512
3206632,0.1883852183818817,0.10642708837985992,0.20719073712825775,-1.7269049882888794,6.227303504943848,6.642534255981445
3206672,0.1856308877468109,0.12177880108356476,0.23719367384910583,-0.97904372215271,6.806827068328857,5.982761383056641
3206713,0.18276061117649078,0.1369684338569641,0.2716667950153351,-0.023917710408568382,6.37053108215332,6.906616687774658
3206752,0.17619355022907257,0.15651434659957886,0.29790613055229187,0.3503718078136444,6.699104309082031,5.79176139831543
3206792,0.16693215072155,0.1770515739917755,0.32288816571235657,0.800555944442749,7.003077983856201,4.761412620544434
3206832,0.1550120860338211,0.19725124537944794,0.3538055717945099,0.9415026903152466,7.537579536437988,3.647759199142456
3206872,0.1409110575914383,0.2141687422990799,0.39271414279937744,0.6287794709205627,7.338162899017334,2.4970996379852295
3206914,0.12447050213813782,0.2366175353527069,0.42470940947532654,1.1897438764572144,7.301539897918701,0.9354630708694458
3206952,0.10577221214771271,0.2622183859348297,0.45291805267333984,1.694728136062622,6.97279691696167,-0.11350084841251373
3206992,0.08485019207000732,0.29408690333366394,0.4744073152542114,2.142273187637329,6.56355619430542,-1.8630471229553223
3207032,0.06265930086374283,0.3207549750804901,0.5036345720291138,2.010502338409424,5.783236980438232,-3.1154065132141113
3207072,0.039147622883319855,0.34407177567481995,0.5368240475654602,2.062824010848999,5.619715213775635,-4.621166229248047
3207114,0.014529393054544926,0.3721720576286316,0.5629152059555054,2.12625789642334,5.207813739776611,-6.287525653839111
3207152,-0.010081912390887737,0.39870214462280273,0.5887687802314758,2.5128567218780518,5.54680871963501,-7.000927448272705
3207192,-0.034274205565452576,0.427985280752182,0.6107345819473267,2.8937437534332275,5.84119176864624,-7.864545822143555
3207232,-0.058038633316755295,0.45374494791030884,0.6382458806037903,3.180403232574463,5.577263832092285,-8.43681526184082
3207272,-0.08136390894651413,0.4763961434364319,0.6667796969413757,4.176121234893799,5.969247817993164,-7.952664375305176
3207314,-0.10608135908842087,0.5012063980102539,0.6940985321998596,4.70491886138916,5.437931060791016,-8.37642765045166
3207352,-0.13021506369113922,0.5264382362365723,0.7177639007568359,5.240862846374512,5.358331203460693,-8.876978874206543
3207392,-0.15460939705371857,0.5515053272247314,0.7405257821083069,5.321683406829834,4.564935684204102,-9.980026245117188
3207432,-0.1800786405801773,0.5691186189651489,0.7728642821311951,5.457319259643555,4.200235843658447,-10.9944429397583
3207472,-0.20317642390727997,0.5893779397010803,0.792900800704956,5.855620861053467,3.447286367416382,-11.587812423706055
3207514,-0.22767308354377747,0.6071259379386902,0.8157187104225159,5.139132976531982,3.7458107471466064,-12.790024757385254
3207552,-0.251230388879776,0.6230494976043701,0.8367209434509277,5.223938465118408,2.534780502319336,-13.606220245361328
3207592,-0.26808831095695496,0.6325666308403015,0.8508481979370117,5.543248653411865,2.1717164516448975,-13.694278717041016
3207632,-0.28819137811660767,0.640796422958374,0.8680329918861389,5.471312046051025,0.9828508496284485,-13.808438301086426
3207672,-0.3093547821044922,0.6501137018203735,0.8837268948554993,5.163263320922852,-0.06348937004804611,-14.008950233459473
3207712,-0.3301942050457001,0.6568632125854492,0.8964074850082397,5.540794372558594,-0.8647706508636475,-13.75275707244873
3207752,-0.3504130244255066,0.6646456122398376,0.9066303968429565,4.923689842224121,-1.8256757259368896,-14.30596923828125
3207792,-0.3705340623855591,0.6697949171066284,0.9165316224098206,5.159251689910889,-2.5254788398742676,-14.900633811950684
3207832,-0.3899604082107544,0.6742924451828003,0.9254758954048157,5.7073211669921875,-3.428426742553711,-14.796859741210938
3207872,-0.4102749824523926,0.6780601739883423,0.9386224746704102,5.363335609436035,-3.832702398300171,-15.57972240447998
3207912,-0.42939549684524536,0.6798457503318787,0.9551328420639038,5.171741962432861,-4.719424247741699,-16.299636840820312
3207952,-0.44754689931869507,0.6839950084686279,0.9677631855010986,5.693056583404541,-5.066121578216553,-16.376605987548828
3207992,-0.46617060899734497,0.6876264810562134,0.9821100234985352,6.002706527709961,-6.09099006652832,-16.81679916381836
3208032,-0.4856533110141754,0.691298246383667,0.9944905042648315,5.3119587898254395,-6.735920429229736,-17.555654525756836
3208072,-0.5046355128288269,0.690521240234375,1.0056431293487549,5.037683963775635,-7.112796783447266,-17.450101852416992
3208112,-0.5250865817070007,0.6899425387382507,1.0144855976104736,5.373754024505615,-7.23739767074585,-17.654294967651367
3208152,-0.5455200672149658,0.6908584833145142,1.0213912725448608,4.675557613372803,-7.580830097198486,-18.252893447875977
3208192,-0.56642085313797,0.6902027130126953,1.0281474590301514,3.9356136322021484,-7.8320417404174805,-18.921428680419922
3208232,-0.5872905850410461,0.6904193162918091,1.0328326225280762,4.039316177368164,-8.177177429199219,-19.16201400756836
3208272,-0.6081965565681458,0.6877586245536804,1.0382879972457886,3.730494976043701,-8.395073890686035,-19.7215633392334
3208312,-0.6290139555931091,0.6820874810218811,1.0431188344955444,4.151821136474609,-8.170662879943848,-19.413053512573242
3208352,-0.6500471234321594,0.6771579384803772,1.0472056865692139,3.9677586555480957,-8.6790132522583,-19.402652740478516
3208392,-0.6710366606712341,0.6698544025421143,1.0496766567230225,4.21613883972168,-8.347732543945312,-19.0504207611084
3208433,-0.6932470202445984,0.6643234491348267,1.0498822927474976,4.01150369644165,-8.180604934692383,-18.630298614501953
3208472,-0.7161345481872559,0.6542508006095886,1.0502668619155884,3.937278985977173,-8.10129451751709,-17.600780487060547
3208512,-0.7372386455535889,0.6372126340866089,1.0534136295318604,4.094318866729736,-7.868805885314941,-16.54113006591797
3208552,-0.7606123089790344,0.6210711002349854,1.0577398538589478,3.514352321624756,-8.288171768188477,-16.372615814208984
3208592,-0.7815290093421936,0.602787435054779,1.0622198581695557,2.7433083057403564,-8.725495338439941,-16.022104263305664
3208632,-0.8019062280654907,0.5881013870239258,1.0615671873092651,3.203885793685913,-8.778908729553223,-15.08377742767334
3208672,-0.8216778635978699,0.574474036693573,1.0604243278503418,3.2754616737365723,-8.840181350708008,-14.397324562072754
3208712,-0.8400363326072693,0.5611655116081238,1.0592073202133179,3.473745346069336,-8.943052291870117,-13.284171104431152
3208752,-0.8571632504463196,0.5451498031616211,1.0596823692321777,3.7271597385406494,-9.328777313232422,-12.652762413024902
3208792,-0.8719162940979004,0.5277571678161621,1.0604649782180786,3.6014790534973145,-9.655906677246094,-12.190682411193848
3208833,-0.8839364051818848,0.5094478726387024,1.0604277849197388,3.448824405670166,-9.798818588256836,-11.562858581542969
3208872,-0.8933848142623901,0.4885668456554413,1.0605006217956543,3.338578701019287,-9.988178253173828,-10.896441459655762
3208912,-0.9020239114761353,0.46968215703964233,1.0581084489822388,3.9912285804748535,-10.097758293151855,-9.384806632995605
3208952,-0.9100262522697449,0.4502323865890503,1.0568749904632568,4.094120025634766,-10.329577445983887,-8.794881820678711
3208992,-0.9169362187385559,0.43034684658050537,1.0559747219085693,3.962158441543579,-10.600969314575195,-8.361214637756348
3209033,-0.9208941459655762,0.408667653799057,1.0559462308883667,3.410355567932129,-11.107087135314941,-7.934293746948242
3209072,-0.9230017066001892,0.3838917911052704,1.0554910898208618,3.776615858078003,-11.303679466247559,-6.98521614074707
3209112,-0.9254582524299622,0.3626183271408081,1.054390788078308,3.686289072036743,-11.589516639709473,-5.959081649780273
3209152,-0.9268336892127991,0.33877962827682495,1.0549046993255615,4.513031482696533,-11.64590072631836,-4.892271041870117
3209192,-0.9285380244255066,0.31427180767059326,1.0578844547271729,3.692756175994873,-12.12521743774414,-4.51985502243042
3209233,-0.9296703338623047,0.29320529103279114,1.05988347530365,3.3704841136932373,-12.19239616394043,-4.083905220031738
3209272,-0.9310894012451172,0.2620472311973572,1.0602154731750488,3.3595547676086426,-12.54336166381836,-2.919157028198242
3209312,-0.9314746260643005,0.23624181747436523,1.059575080871582,3.3888356685638428,-12.433656692504883,-2.0976216793060303
3209352,-0.9320226311683655,0.2104160338640213,1.0593100786209106,3.4798548221588135,-12.422307968139648,-1.051741123199463
3209392,-0.935407817363739,0.18862250447273254,1.057857871055603,3.1025516986846924,-12.524365425109863,-0.4648439586162567
3209434,-0.9372538924217224,0.16147473454475403,1.0573203563690186,3.4766035079956055,-12.534589767456055,0.4671194851398468
3209472,-0.940721333026886,0.1356438398361206,1.0558041334152222,4.018413543701172,-12.541777610778809,1.5071824789047241
